game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
138,Tuesday Sep 7,WSN,L,5,8,,57-81,4,16,Jackson,Harper,Smith,3:14,N,20544,0,-, @ ATL,Paolo Espino (R),Max Fried (L),L 231,O 9
137,Monday Sep 6,WSN,W-wo,4,3,,57-80,4,15,Finnegan,Diaz,,3:25,D,17623,0,+, NYM,Patrick Corbin (L),Trevor Williams (R),W 115,U 9.5
136,Sunday Sep 5,WSN,L,6,13,,56-80,5,15.5,Loup,Machado,,3:35,D,22162,0,-, NYM,Josiah Gray (R),Taijuan Walker (R),L 113,O 8.5
135,Saturday Sep 4 (2),WSN,W,4,3,7,56-79,5,14.5,Rogers,Megill,Finnegan,2:17,N,22420,0,+, NYM,Josh Rogers (L),Tylor Megill (R),W 144,P 7
134,Saturday Sep 4 (1),WSN,L,9,11,9,55-79,5,14.5,May,Finnegan,Hembree,4:05,D,13916,0,-------, NYM,Erick Fedde (R),Marcus Stroman (R),L 144,O 6.5
133,Friday Sep 3,WSN,L,2,6,10,55-78,4,15,Diaz,Voth,,3:49,N,26779,0,------, NYM,Sean Nolin (L),Rich Hill (L),L 114,U 9
132,Thursday Sep 2,WSN,L,6,7,,55-77,4,15,Coonrod,Machado,Kennedy,3:52,D,12280,0,-----, PHI,Paolo Espino (R),Aaron Nola (R),L 143,O 8.5
131,Tuesday Aug 31,WSN,L,6,12,,55-76,4,14.5,Falter,Corbin,,3:50,N,16844,0,----, PHI,Patrick Corbin (L),Matt Moore (L),L -127,O 9.5
130,Monday Aug 30,WSN,L,4,7,,55-75,4,14.5,Wheeler,Gray,Alvarado,3:37,N,17353,0,---, PHI,Josiah Gray (R),Zack Wheeler (R),L 127,O 8
129,Sunday Aug 29,WSN,L,4,9,,55-74,4,14.5,Megill,Fedde,,3:26,D,24247,0,--, @ NYM,Erick Fedde (R),Tylor Megill (R),L 165,O 8
128,Saturday Aug 28,WSN,L,3,5,,55-73,4,13.5,May,Harper,Diaz,3:02,N,27870,0.01,-, @ NYM,Sean Nolin (L),Marcus Stroman (R),L 202,P 8
127,Friday Aug 27,WSN,W,2,1,,55-72,4,13.5,Espino,Hill,Finnegan,3:03,N,20274,0,+, @ NYM,Paolo Espino (R),Rich Hill (L),W 171,U 9
126,Thursday Aug 26,WSN,L,5,7,,54-72,4,13.5,Hernandez,Corbin,Floro,3:25,N,5447,0.01,--, @ MIA,Patrick Corbin (L),Elieser Hernandez (R),L 106,O 7.5
125,Wednesday Aug 25,WSN,L-wo,3,4,10,54-71,4,13,Floro,Finnegan,,3:22,N,6237,0.01,-, @ MIA,Josiah Gray (R),Edward Cabrera (R),L -101,U 8
124,Tuesday Aug 24,WSN,W,5,1,,54-70,4,12.5,Fedde,Luzardo,,3:16,N,5394,0,+, @ MIA,Erick Fedde (R),Jesus Luzardo (L),W -101,U 8.5
123,Sunday Aug 22,WSN,L,3,7,,53-70,4,14,Strickland,Nolin,Hader,3:53,D,33507,0.01,--, @ MIL,Sean Nolin (L),Adrian Houser (R),L 198,O 9.5
122,Saturday Aug 21,WSN,L,6,9,,53-69,4,13,Williams,Guerra,Hader,4:18,D,36938,0.01,-, @ MIL,Paolo Espino (R),Eric Lauer (L),L 212,O 9.5
121,Friday Aug 20,WSN,W,4,1,,53-68,4,12,Corbin,Anderson,Finnegan,3:09,N,27998,0.01,+++, @ MIL,Patrick Corbin (L),Brett Anderson (L),W 164,U 9
120,Wednesday Aug 18,WSN,W,8,5,,52-68,4,12,Thompson,Hand,Finnegan,3:19,D,18336,0,++, TOR,Josiah Gray (R),Jose Berrios (R),W 152,O 9
119,Tuesday Aug 17,WSN,W,12,6,,51-68,4,12,Fedde,Manoah,,3:25,N,20060,0,+, TOR,Erick Fedde (R),Alek Manoah (R),W 176,O 9
118,Sunday Aug 15,WSN,L,5,6,,50-68,5,11.5,Chavez,Espino,Smith,3:19,D,27488,0.01,-------, ATL,Paolo Espino (R),Drew Smyly (L),L 138,O 9.5
117,Saturday Aug 14,WSN,L,2,12,,50-67,4,11,Fried,Corbin,,3:17,N,27959,0.03,------, ATL,Patrick Corbin (L),Max Fried (L),L 150,O 9
116,Friday Aug 13,WSN,L,2,4,,50-66,4,10,Morton,Gray,Smith,3:02,N,24812,0.05,-----, ATL,Josiah Gray (R),Charlie Morton (R),L 156,U 9
115,Thursday Aug 12 (2),WSN,L-wo,4,5,7,50-65,4,10,Familia,Finnegan,,2:46,N,25870,0.06,----, @ NYM,Erick Fedde (R),Trevor Williams (R),L 147,O 7
114,Thursday Aug 12 (1),WSN,L,1,4,7,50-64,4,10,Stroman,Nolin,Diaz,2:28,D,,0.09,---, @ NYM,Sean Nolin (L),Marcus Stroman (R),L 194,U 6.5
113,Tuesday Aug 10,WSN,L,7,8,,50-63,4,9,May,Thompson,Diaz,3:37,D,27261,0.14,--, @ NYM,Paolo Espino (R),Carlos Carrasco (R),L 199,O 8.5
112,Sunday Aug 8,WSN,L,4,5,,50-62,4,9,Fried,Corbin,Martin,2:42,D,29101,0.2,-, @ ATL,Patrick Corbin (L),Max Fried (L),L 186,O 8.5
111,Saturday Aug 7,WSN,W,3,2,,50-61,4,8,Machado,Smith,Finnegan,3:01,N,38300,0.15,+, @ ATL,Josiah Gray (R),Charlie Morton (R),W 234,U 8.5
110,Friday Aug 6,WSN,L,4,8,,49-61,4,8,Santana,Fedde,,3:11,N,34454,0.19,-----, @ ATL,Erick Fedde (R),Kyle Muller (L),L 182,O 9
109,Thursday Aug 5,WSN,L,6,7,,49-60,4,8,Llovera,Finnegan,Bradley,3:43,D,22575,0.32,----, PHI,Joe Ross (R),Aaron Nola (R),L 134,O 9
108,Wednesday Aug 4,WSN,L,5,9,,49-59,4,8,Moore,Espino,,3:10,N,18482,0.44,---, PHI,Paolo Espino (R),Chase Anderson (R),L -108,O 9
107,Tuesday Aug 3,WSN,L,4,5,,49-58,4,7,Wheeler,Corbin,Alvarado,2:35,N,17417,0.54,--, PHI,Patrick Corbin (L),Zack Wheeler (R),L 160,O 8
106,Monday Aug 2,WSN,L,5,7,,49-57,4,7,Bradley,Klobosits,,3:16,N,16393,0.61,-, PHI,Josiah Gray (R),Ranger Suarez (L),L 113,O 8.5
105,Sunday Aug 1,WSN,W-wo,6,5,,49-56,4,7,Finnegan,Rodriguez,,3:20,D,25520,0.38,+, CHC,Erick Fedde (R),Adbert Alzolay (R),W -107,O 8.5
104,Saturday Jul 31,WSN,L,3,6,,48-56,4,8,Hendricks,Ross,Ryan,3:16,N,31444,0.53,-, CHC,Joe Ross (R),Kyle Hendricks (R),L -115,O 8
103,Friday Jul 30,WSN,W,4,3,,48-55,4,7,Espino,Arrieta,Finnegan,2:47,N,33882,0.37,+, CHC,Paolo Espino (R),Jake Arrieta (R),W -129,U 9
102,Thursday Jul 29 (2),WSN,L-wo,8,11,8,47-55,4,8,Suarez,Clay,,3:18,N,19219,0.55,-, @ PHI,Patrick Corbin (L),Cristopher Sanchez (L),L 134,O 7
100,Tuesday Jul 27,WSN,W,6,4,,46-54,4,8,Suero,Moore,Hand,3:14,N,20135,0.36,+, @ PHI,Erick Fedde (R),Matt Moore (L),W 112,U 10.5
99,Monday Jul 26,WSN,L-wo,5,6,,45-54,4,9,Bradley,Hand,,3:37,N,23265,0.44,-----, @ PHI,Joe Ross (R),Spencer Howard (R),L 118,O 9
98,Sunday Jul 25,WSN,L-wo,4,5,,45-53,4,8.5,Sulser,Hand,,3:18,D,15690,0.44,----, @ BAL,Paolo Espino (R),John Means (L),L -112,U 10.5
97,Saturday Jul 24,WSN,L,3,5,,45-52,4,7.5,Harvey,Lester,Tate,2:41,N,30898,0.47,---, @ BAL,Jon Lester (L),Matt Harvey (R),L -128,U 11
96,Friday Jul 23,WSN,L,1,6,,45-51,4,7.5,Fry,Corbin,,2:47,N,17022,0.54,--, @ BAL,Patrick Corbin (L),Jorge Lopez (R),L -127,U 10.5
95,Wednesday Jul 21,WSN,L,1,3,10,45-50,4,6.5,Floro,Hand,Garcia,3:22,N,21058,0.69,-, MIA,Erick Fedde (R),Nick Neidert (R),L -160,U 9.5
94,Tuesday Jul 20,WSN,W,6,3,,45-49,4,5.5,Voth,Bleier,Hand,2:56,N,17362,0.57,+++, MIA,Paolo Espino (R),Trevor Rogers (L),W 102,P 9
93,Monday Jul 19,WSN,W,18,1,,44-49,4,6.5,Lester,Detwiler,,2:53,N,15283,0.5,++, MIA,Jon Lester (L),Ross Detwiler (L),W -132,O 9.5
92,Sunday Jul 18,WSN,W-wo,8,7,,43-49,4,6.5,Hand,Melancon,,3:40,D,27221,0.5,+, SD,Max Scherzer (R),Joe Musgrove (R),W -104,O 8
91,Saturday Jul 17,WSN,L,4,10,,42-49,4,6.5,Stammen,Corbin,,3:37,D,33232,0.55,------, SD,Patrick Corbin (L),Blake Snell (L),L 121,O 9.5
90,Friday Jul 16,WSN,L,8,24,,42-48,4,6.5,Paddack,Fedde,,4:15,N,29203,0.59,-----, SD,Erick Fedde (R),Chris Paddack (R),L 136,O 9.5
89,Sunday Jul 11,WSN,L,1,3,,42-47,4,6.5,Gausman,Fedde,McGee,2:53,D,26639,0.63,----, @ SF,Erick Fedde (R),Kevin Gausman (R),L 172,U 8
88,Saturday Jul 10,WSN,L,4,10,,42-46,4,6.5,DeSclafani,Lester,,3:27,D,25901,0.71,---, @ SF,Jon Lester (L),Anthony DeSclafani (R),L 174,O 9
87,Friday Jul 9,WSN,L,3,5,,42-45,4,6,Garcia,Clay,McGee,2:57,N,27345,0.85,--, @ SF,Paolo Espino (R),Logan Webb (R),L 136,U 8.5
86,Thursday Jul 8,WSN,L-wo,8,9,,42-44,3,5,Melancon,Clay,,3:40,N,29434,1,-, @ SD,Max Scherzer (R),Yu Darvish (R),L 138,O 7
85,Wednesday Jul 7,WSN,W,15,5,,42-43,2,4.5,Corbin,Paddack,,3:32,N,26353,0.86,+, @ SD,Patrick Corbin (L),Chris Paddack (R),W 157,O 8.5
84,Tuesday Jul 6,WSN,L,4,7,,41-43,3,5,Weathers,Fedde,Melancon,3:25,N,29977,1,-, @ SD,Erick Fedde (R),Ryan Weathers (L),L 150,O 9
83,Monday Jul 5,WSN,W,7,5,,41-42,2,4.5,Suero,Hill,Hand,3:44,N,33168,0.85,+, @ SD,Jon Lester (L),Joe Musgrove (R),W 223,O 8.5
82,Sunday Jul 4,WSN,L,1,5,,40-42,3,4.5,Price,Ross,,3:37,D,37187,0.95,----, LAD,Joe Ross (R),Garrett Cleavinger (L),L 126,U 9
81,Saturday Jul 3,WSN,L,3,5,,40-41,2,4,Graterol,Suero,Jansen,3:21,N,42064,1.04,---, LAD,Paolo Espino (R),Clayton Kershaw (L),L 218,U 8.5
80,Friday Jul 2,WSN,L,5,10,,40-40,2,3,Urias,Clay,,3:16,N,27689,1.15,--, LAD,Max Scherzer (R),Julio Urias (L),L 108,O 8
79,Thursday Jul 1,WSN,L,2,6,5,40-39,2,2.5,Gonsolin,Corbin,,1:56,N,21285,1.23,-, LAD,Patrick Corbin (L),Victor Gonzalez (L),L 130,U 9.5
78,Wednesday Jun 30,WSN,W,15,6,,40-38,2,2.5,Lester,Sherriff,,3:37,D,15552,1.07,++++, TB,Jon Lester (L),Drew Rasmussen (R),W 109,O 9.5
77,Tuesday Jun 29,WSN,W,4,3,,39-38,2,3.5,Ross,Hill,Hand,2:34,N,17117,1.05,+++, TB,Joe Ross (R),Rich Hill (L),W -111,U 9.5
76,Monday Jun 28,WSN,W,8,4,,38-38,2,3.5,Espino,Eickhoff,Hand,3:03,N,19150,1.41,++, NYM,Paolo Espino (R),Jerad Eickhoff (R),W -127,O 10
75,Sunday Jun 27,WSN,W,5,1,,37-38,2,4.5,Scherzer,Alcantara,,3:06,D,7349,0.93,+, @ MIA,Max Scherzer (R),Sandy Alcantara (R),W -125,U 6.5
74,Saturday Jun 26,WSN,L,2,3,,36-38,2,5.5,Thompson,Corbin,Garcia,2:44,D,6305,1.03,--, @ MIA,Patrick Corbin (L),Zach Thompson (R),L -105,U 7.5
73,Friday Jun 25,WSN,L,2,11,,36-37,2,4.5,Lopez,Lester,,3:21,N,4749,1.03,-, @ MIA,Jon Lester (L),Pablo Lopez (R),L 129,O 7.5
72,Thursday Jun 24,WSN,W,7,3,,36-36,2,4,Ross,Poteet,,3:14,N,5255,0.99,+++++, @ MIA,Joe Ross (R),Cody Poteet (R),W -118,O 8.5
71,Wednesday Jun 23,WSN,W,13,12,,35-36,2,4.5,Rainey,Neris,Espino,4:19,D,17892,1.06,++++, @ PHI,Erick Fedde (R),Vince Velasquez (R),W -103,O 9
70,Tuesday Jun 22,WSN,W,3,2,,34-36,2,4.5,Scherzer,Wheeler,Hand,3:52,N,19652,0.92,+++, @ PHI,Max Scherzer (R),Zack Wheeler (R),W -100,U 6.5
69,Sunday Jun 20,WSN,W,5,2,,33-36,3,5.5,Corbin,Walker,Hand,2:49,D,30371,0.91,++, NYM,Patrick Corbin (L),Taijuan Walker (R),W -116,U 8.5
68,Saturday Jun 19 (2),WSN,W,6,2,7,32-36,4,6.5,Lester,Gsellman,Hand,2:26,N,22111,0.81,+, NYM,Jon Lester (L),Robert Gsellman (R),W -112,O 6.5
67,Saturday Jun 19 (1),WSN,L,1,5,7,31-36,4,6.5,Loup,Ross,,2:47,D,14434,0.96,-, NYM,Joe Ross (R),David Peterson (L),L -125,U 6.5
66,Friday Jun 18,WSN,W-wo,1,0,,31-35,4,6.5,Hand,Diaz,,3:04,N,26246,0.82,+++++, NYM,Erick Fedde (R),Joey Lucchesi (L),W -123,U 9
65,Wednesday Jun 16,WSN,W,3,1,,30-35,3,8,Espino,De Jong,Hand,2:59,D,16781,0.58,++++, PIT,Paolo Espino (R),Chase De Jong (R),W -162,U 9
64,Tuesday Jun 15,WSN,W,8,1,,29-35,4,8,Corbin,Anderson,,2:42,N,16886,0.53,+++, PIT,Patrick Corbin (L),Tyler Anderson (L),W -158,O 8.5
63,Monday Jun 14,WSN,W,3,2,,28-35,4,8,Finnegan,Holmes,Hand,2:55,N,14859,0.42,++, PIT,Jon Lester (L),JT Brubaker (R),W -123,U 9
62,Sunday Jun 13,WSN,W,5,0,,27-35,4,8,Ross,Cueto,,2:49,D,21569,0.39,+, SF,Joe Ross (R),Johnny Cueto (R),W -108,U 9
61,Saturday Jun 12 (2),WSN,L,1,2,8,26-35,5,9,McGee,Finnegan,Baragar,3:05,N,24066,0.49,-, SF,Jefry Rodriguez (R),Conner Menez (L),L 105,U 7
60,Saturday Jun 12 (1),WSN,W,2,0,7,26-34,5,9,Fedde,Gausman,Hand,2:10,D,16425,0.44,+, SF,Erick Fedde (R),Kevin Gausman (R),W 145,U 6
59,Friday Jun 11,WSN,L,0,1,,25-34,5,8.5,DeSclafani,Espino,,2:30,N,18029,0.52,-, SF,Max Scherzer (R),Anthony DeSclafani (R),L -173,U 7.5
58,Wednesday Jun 9,WSN,W,9,7,11,25-33,4,7.5,Hand,Castillo,Rainey,4:19,N,7616,0.48,+, @ TB,Patrick Corbin (L),Shane McClanahan (L),W 151,O 7.5
57,Tuesday Jun 8,WSN,L,1,3,,24-33,4,7.5,Glasnow,Suero,Castillo,3:21,N,7173,0.53,---, @ TB,Jon Lester (L),Tyler Glasnow (R),L 201,U 7.5
56,Sunday Jun 6,WSN,L,6,12,,24-32,4,7.5,Coonrod,Finnegan,,4:06,D,15108,0.7,--, @ PHI,Austin Voth (R),Vince Velasquez (R),L 109,O 9.5
55,Saturday Jun 5,WSN,L,2,5,,24-31,4,6.5,Suarez,Ross,Brogdon,3:11,D,16118,0.81,-, @ PHI,Joe Ross (R),Spencer Howard (R),L 107,U 10
54,Friday Jun 4,WSN,W,2,1,,24-30,4,5.5,Scherzer,Wheeler,Hand,2:56,N,15030,0.71,+, @ PHI,Max Scherzer (R),Zack Wheeler (R),W -115,U 7
53,Thursday Jun 3,WSN,L,1,5,,23-30,4,6.5,Tomlin,Corbin,,2:47,D,25595,0.78,-, @ ATL,Patrick Corbin (L),Tucker Davidson (L),L 123,U 10
52,Wednesday Jun 2,WSN,W,5,3,,23-29,4,6.5,Hudson,Minter,Hand,3:24,N,32752,0.67,++, @ ATL,Jon Lester (L),Drew Smyly (L),W 137,U 10
51,Tuesday Jun 1,WSN,W,11,6,,22-29,5,6.5,Voth,Fried,,3:54,N,24083,0.58,+, @ ATL,Stephen Strasburg (R),Max Fried (L),W 128,O 8.5
50,Monday May 31,WSN,L,3,5,,21-29,5,7.5,Morton,Ross,Smith,3:05,N,37668,0.67,-----, @ ATL,Joe Ross (R),Charlie Morton (R),L 172,U 8.5
49,Sunday May 30,WSN,L,0,3,,21-28,5,6.5,Woodruff,Scherzer,Hader,3:01,D,15326,0.61,----, MIL,Max Scherzer (R),Brandon Woodruff (R),L -107,U 6
48,Saturday May 29 (2),WSN,L,2,6,7,21-27,5,6,Suter,Hudson,,3:00,N,12529,0.7,---, MIL,Jon Lester (L),Brett Anderson (L),L -121,O 6.5
47,Saturday May 29 (1),WSN,L,1,4,7,21-26,5,6,Peralta,Corbin,,2:06,D,9910,0.75,--, MIL,Patrick Corbin (L),Freddy Peralta (R),L 112,U 5.5
46,Thursday May 27,WSN,L,0,3,7,21-25,5,4.5,Gray,Strasburg,Sims,2:07,N,9020,0.86,-, CIN,Stephen Strasburg (R),Sonny Gray (R),L -128,U 6
45,Wednesday May 26,WSN,W,5,3,,21-24,5,3,Voth,Hoffman,Hand,3:26,D,7343,0.78,+, CIN,Joe Ross (R),Jeff Hoffman (R),W -137,U 10.5
44,Tuesday May 25,WSN,L,1,2,,20-24,5,3.5,Mahle,Scherzer,Sims,2:52,N,8935,0.87,-, CIN,Max Scherzer (R),Tyler Mahle (R),L -201,U 7.5
43,Sunday May 23,WSN,W,6,5,,20-23,4,3,Corbin,Harvey,Hand,3:14,D,14618,0.77,+++, BAL,Patrick Corbin (L),Matt Harvey (R),W -182,O 9.5
42,Saturday May 22,WSN,W,12,9,,19-23,4,4,Hudson,Plutko,Hand,3:41,D,15440,0.76,++, BAL,Jon Lester (L),Bruce Zimmermann (L),W -153,O 9
41,Friday May 21,WSN,W,4,2,,18-23,4,5,Strasburg,Lopez,,2:56,N,14369,0.69,+, BAL,Stephen Strasburg (R),Jorge Lopez (R),W -190,U 8.5
40,Thursday May 20,WSN,L,2,5,,17-23,5,5,Steele,Ross,Kimbrel,3:07,D,11143,0.75,-, @ CHC,Joe Ross (R),Trevor Williams (R),L -100,U 10.5
39,Wednesday May 19,WSN,W,4,3,,17-22,4,4.5,Scherzer,Arrieta,Hand,3:48,N,11145,0.72,+, @ CHC,Max Scherzer (R),Jake Arrieta (R),W -156,U 8.5
38,Tuesday May 18,WSN,L,3,6,,16-22,4,5.5,Thompson,Harris,Kimbrel,3:22,N,11142,0.75,--, @ CHC,Patrick Corbin (L),Zach Davies (R),L -103,P 9
37,Monday May 17,WSN,L,3,7,,16-21,4,4.5,Alzolay,Lester,,2:53,N,11144,0.84,-, @ CHC,Jon Lester (L),Adbert Alzolay (R),L 142,O 8
36,Sunday May 16,WSN,W,3,0,,16-20,4,3.5,Fedde,Crichton,Hand,2:49,D,11619,0.75,+, @ ARI,Erick Fedde (R),Luke Weaver (R),W -103,U 9
35,Saturday May 15,WSN,L,4,11,,15-20,4,4.5,Young,Ross,,3:27,N,13462,0.79,-, @ ARI,Joe Ross (R),Seth Frankoff (R),L -125,O 9.5
34,Friday May 14,WSN,W,17,2,,15-19,4,4.5,Scherzer,Smith,,3:14,N,11907,0.75,++, @ ARI,Max Scherzer (R),Riley Smith (R),W -185,O 9
33,Thursday May 13,WSN,W,5,1,,14-19,5,5.5,Corbin,Eflin,,2:38,D,8710,0.74,+, PHI,Patrick Corbin (L),Zach Eflin (R),W -111,U 8.5
32,Wednesday May 12,WSN,L,2,5,10,13-19,5,6,Alvarado,Hand,Neris,3:46,N,8610,0.83,----, PHI,Jon Lester (L),Zack Wheeler (R),L 115,U 8.5
31,Tuesday May 11,WSN,L,2,6,,13-18,4,5,Anderson,Fedde,,3:58,N,8559,0.9,---, PHI,Erick Fedde (R),Chase Anderson (R),L -120,U 9
30,Sunday May 9,WSN,L-wo,2,3,,13-17,4,4,Chapman,Hand,,3:04,D,10092,0.84,--, @ NYY,Joe Ross (R),Domingo German (R),L 136,U 9
29,Saturday May 8,WSN,L-wo,3,4,11,13-16,4,3,Wilson,Rainey,,3:50,D,10850,0.85,-, @ NYY,Max Scherzer (R),Corey Kluber (R),L 102,U 8
28,Friday May 7,WSN,W,11,4,,13-15,3,2.5,Finnegan,Loaisiga,,3:01,N,10010,0.83,+, @ NYY,Patrick Corbin (L),Jameson Taillon (R),W 154,O 9
27,Thursday May 6,WSN,L,2,3,,15-Dec,4,2.5,Smyly,Lester,Smith,2:53,D,8561,1.06,---, ATL,Jon Lester (L),Drew Smyly (L),L 105,U 9
26,Wednesday May 5,WSN,L,3,5,,14-Dec,3,1.5,Fried,Fedde,Smith,2:49,N,8400,1.14,--, ATL,Erick Fedde (R),Max Fried (L),L 123,U 9
25,Tuesday May 4,WSN,L,1,6,,13-Dec,3,0.5,Ynoa,Ross,,2:55,N,8156,1.21,-, ATL,Joe Ross (R),Huascar Ynoa (R),L 120,U 9
24,Sunday May 2,WSN,W,3,1,,12-Dec,2,0.5,Scherzer,Rogers,,2:37,D,8482,1.11,++++, MIA,Max Scherzer (R),Trevor Rogers (L),W -157,U 7
23,Saturday May 1,WSN,W,7,2,,12-Nov,2,0.5,Corbin,Campbell,,2:59,D,8510,1.06,+++, MIA,Patrick Corbin (L),Paul Campbell (R),W -148,O 8.5
22,Friday Apr 30,WSN,W-wo,2,1,10,12-Oct,3,1,Hand,Garcia,,3:02,N,8295,1,++, MIA,Jon Lester (L),Pablo Lopez (R),W 114,U 8
21,Wednesday Apr 28,WSN,W,8,2,,12-Sep,4,1.5,Fedde,Matz,,2:53,N,1274,0.82,+, @ TOR,Erick Fedde (R),Steven Matz (L),W 162,P 10
20,Tuesday Apr 27,WSN,L,5,9,,12-Aug,4,2.5,Milone,Scherzer,,2:56,N,1471,0.84,--, @ TOR,Max Scherzer (R),Trent Thornton (R),L -116,O 8.5
19,Sunday Apr 25,WSN,L,0,4,,11-Aug,3,2.5,Walker,Corbin,,2:42,D,7784,1.03,-, @ NYM,Patrick Corbin (L),Taijuan Walker (R),L 131,U 7.5
18,Saturday Apr 24,WSN,W,7,1,,10-Aug,4,1.5,Ross,Stroman,,3:20,D,8051,0.98,+, @ NYM,Joe Ross (R),Marcus Stroman (R),W 174,P 8
17,Friday Apr 23,WSN,L,0,6,,10-Jul,4,2.5,deGrom,Fedde,,2:37,N,8130,1.03,-, @ NYM,Erick Fedde (R),Jacob deGrom (R),L 264,U 6.5
16,Wednesday Apr 21,WSN,W,1,0,,9-Jul,3,2,Scherzer,Martinez,Hand,3:01,D,7769,0.85,++, STL,Max Scherzer (R),Carlos Martinez (R),W -164,U 7.5
