game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
76,Saturday Jun 22,WSN,L,9,13,,37-39,3,7.5,Minter,Ross,,3:42,N,37492,1.17,-, ATL,Anibal Sanchez (R),Mike Foltynewicz (R),L -104,O 10.5
75,Friday Jun 21,WSN,W,4,3,,37-38,3,6.5,Strasburg,Keuchel,Suero,3:01,N,34212,1.01,+++++, ATL,Stephen Strasburg (R),Dallas Keuchel (L),W -140,U 9.5
74,Thursday Jun 20,WSN,W,7,4,,36-38,3,7.5,Guerra,Pivetta,Doolittle,3:05,N,31329,0.83,++++, PHI,Erick Fedde (R),Nick Pivetta (R),W -101,O 10.5
73,Wednesday Jun 19 (2),WSN,W,2,0,,35-38,3,8,Scherzer,Arrieta,Doolittle,3:05,N,24220,0.73,+++, PHI,Max Scherzer (R),Jake Arrieta (R),W -220,U 9
72,Wednesday Jun 19 (1),WSN,W,6,2,,34-38,3,8,Corbin,Eflin,,2:46,D,17961,0.65,++, PHI,Patrick Corbin (L),Zach Eflin (R),W -152,U 9.5
71,Sunday Jun 16,WSN,W,15,5,,33-38,4,8.5,Sanchez,Bradley,,3:14,D,29032,0.52,+, ARI,Anibal Sanchez (R),Archie Bradley (R),W -145,O 10
70,Saturday Jun 15,WSN,L,3,10,,32-38,4,8.5,Hirano,Strasburg,,3:30,D,38044,0.59,-, ARI,Stephen Strasburg (R),Taylor Clarke (R),L -214,O 9.5
69,Friday Jun 14,WSN,W,7,3,,32-37,4,8.5,Scherzer,Ray,,2:57,N,29853,0.53,+, ARI,Max Scherzer (R),Robbie Ray (L),W -189,O 7.5
68,Thursday Jun 13,WSN,L,0,5,,31-37,4,8.5,Greinke,Fedde,,2:15,N,24909,0.61,--, ARI,Erick Fedde (R),Zack Greinke (R),L 104,U 8.5
67,Tuesday Jun 11,WSN,L,5,7,,31-36,4,7,Marshall,Corbin,Colome,3:19,N,16790,0.66,-, @ CHW,Patrick Corbin (L),Manny Banuelos (L),L -181,O 10
66,Monday Jun 10,WSN,W,12,1,,31-35,4,6,Sanchez,Despaigne,,3:06,N,16305,0.59,+++, @ CHW,Anibal Sanchez (R),Odrisamer Despaigne (R),W -142,O 10.5
65,Sunday Jun 9,WSN,W,5,2,,30-35,4,7,Strasburg,Stammen,,2:56,D,30518,0.56,++, @ SD,Stephen Strasburg (R),Luis Perdomo (R),W -152,U 8
64,Saturday Jun 8,WSN,W,4,1,,29-35,4,8,Scherzer,Lauer,Doolittle,2:39,N,30319,0.52,+, @ SD,Max Scherzer (R),Eric Lauer (L),W -183,U 7.5
63,Friday Jun 7,WSN,L-wo,4,5,,28-35,4,8,Warren,Doolittle,,2:46,N,21645,0.63,--, @ SD,Erick Fedde (R),Nick Margevicius (L),L -113,P 9
62,Thursday Jun 6,WSN,L,4,5,,28-34,4,7,Lucchesi,Corbin,Yates,3:07,N,19908,0.71,-, @ SD,Patrick Corbin (L),Joey Lucchesi (L),L 104,O 7.5
61,Wednesday Jun 5,WSN,W-wo,6,4,,28-33,4,6.5,Doolittle,Colome,,3:07,D,28910,0.57,++++, CHW,Anibal Sanchez (R),Dylan Covey (R),W -182,U 10.5
60,Tuesday Jun 4,WSN,W,9,5,,27-33,4,6.5,Strasburg,Lopez,Doolittle,3:33,N,32513,0.55,+++, CHW,Stephen Strasburg (R),Reynaldo Lopez (R),W -253,O 8.5
59,Sunday Jun 2,WSN,W,4,1,,26-33,4,7,Scherzer,Gray,Doolittle,3:07,D,22801,0.49,++, @ CIN,Max Scherzer (R),Sonny Gray (R),W -127,U 8.5
58,Saturday Jun 1,WSN,W,5,2,,25-33,4,8,Rainey,Roark,Doolittle,2:59,D,27748,0.44,+, @ CIN,Erick Fedde (R),Tanner Roark (R),W 118,U 10.5
57,Friday May 31,WSN,L,3,9,,24-33,4,9,Mahle,Corbin,,2:49,N,24358,0.45,-, @ CIN,Patrick Corbin (L),Tyler Mahle (R),L -119,O 9
56,Wednesday May 29,WSN,W,14,4,,24-32,4,9.5,Sanchez,Gausman,McGowin,3:11,N,37726,0.44,++, @ ATL,Anibal Sanchez (R),Kevin Gausman (R),W 154,O 10.5
55,Tuesday May 28,WSN,W,5,4,,23-32,4,9.5,Strasburg,Fried,Doolittle,3:21,N,27573,0.41,+, @ ATL,Stephen Strasburg (R),Max Fried (L),W 110,P 9
54,Monday May 27,WSN,L,2,3,,22-32,4,9.5,Urena,Barraclough,Romo,3:00,D,21048,0.36,-, MIA,Max Scherzer (R),Jose Urena (R),L -290,U 8
53,Sunday May 26,WSN,W,9,6,,22-31,4,9,Fedde,Smith,,3:06,D,26365,0.32,+++, MIA,Erick Fedde (R),Caleb Smith (L),W -134,O 9
52,Saturday May 25,WSN,W,5,0,,21-31,4,10,Corbin,Alcantara,,2:25,D,33163,0.32,++, MIA,Patrick Corbin (L),Sandy Alcantara (R),W -225,U 9
51,Friday May 24,WSN,W,12,10,,20-31,4,10,Barraclough,Anderson,Doolittle,3:59,N,29173,0.27,+, MIA,Kyle McGowin (R),Pablo Lopez (R),W -146,O 9
