game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
80,Tuesday Jun 25,HOU,W,5,1,,50-30,1,up 6.5,Cole,Williams,,2:57,N,37193,1.09,++,†PIT,Gerrit Cole†(R),Trevor Williams†(R),W†-290,U†8.5
79,Sunday Jun 23,HOU,W,9,4,,49-30,1,up 6.5,Verlander,Happ,,2:48,D,46769,1.19,+,†@ NYY,Justin Verlander†(R),J.A. Happ†(L),W†-124,O†10
78,Saturday Jun 22,HOU,L,5,7,,48-30,1,up 6.5,Holder,Pressly,Britton,3:08,N,46034,1.11,-------,†@ NYY,Wade Miley†(L),Masahiro Tanaka†(R),L†152,O†10.5
77,Friday Jun 21,HOU,L,1,4,,48-29,1,up 7.5,Paxton,Peacock,Chapman,3:06,N,41166,1.05,------,†@ NYY,Brad Peacock†(R),James Paxton†(L),L†143,U†9.5
76,Thursday Jun 20,HOU,L,6,10,,48-28,1,up 7.5,Cortes,Valdez,Chapman,3:31,N,41030,0.97,-----,†@ NYY,Framber Valdez†(L),Chad Green†(R),L†120,O†10
75,Wednesday Jun 19,HOU,L-wo,2,3,,48-27,1,up 8.5,Bowman,Osuna,,2:38,D,24777,0.9,----,†@ CIN,Gerrit Cole†(R),Tyler Mahle†(R),L†-191,U†8
74,Tuesday Jun 18,HOU,L,3,4,,48-26,1,up 8.5,DeSclafani,Verlander,Lorenzen,2:55,N,25347,0.8,---,†@ CIN,Justin Verlander†(R),Anthony DeSclafani†(R),L†-171,U†8
73,Monday Jun 17,HOU,L,2,3,,48-25,1,up 8.5,Castillo,Miley,Lorenzen,2:55,N,22745,0.72,--,†@ CIN,Wade Miley†(L),Luis Castillo†(R),L†108,U†8.5
72,Sunday Jun 16,HOU,L,0,12,,48-24,1,up 9.5,Thornton,Peacock,,3:02,D,42174,0.66,-,†TOR,Brad Peacock†(R),Trent Thornton†(R),L†-214,O†9
71,Saturday Jun 15,HOU,W,7,2,,48-23,1,up 9.5,Valdez,Richard,,2:26,D,38012,0.68,++,†TOR,Framber Valdez†(L),Clayton Richard†(L),W†-216,P†9
70,Friday Jun 14,HOU,W,15,2,,47-23,1,up 9.5,Cole,Sanchez,Armenteros,2:53,N,34719,0.75,+,†TOR,Gerrit Cole†(R),Aaron Sanchez†(R),W†-297,O†8
69,Wednesday Jun 12,HOU,L,3,6,14,46-23,1,up 9.0,Houser,P√©rez,,4:16,N,40032,0.7,-,†MIL,Justin Verlander†(R),Brandon Woodruff†(R),L†-135,O†7.5
68,Tuesday Jun 11,HOU,W,10,8,,46-22,1,up 9.0,Peacock,Peralta,,2:58,N,35928,0.72,++,†MIL,Brad Peacock†(R),Freddy Peralta†(R),W†-116,O†8.5
67,Sunday Jun 9,HOU,W,4,0,,45-22,1,up 9.5,Miley,Bundy,Osuna,2:46,D,35621,0.79,+,†BAL,Wade Miley†(L),Dylan Bundy†(R),W†-188,U†8.5
66,Saturday Jun 8,HOU,L,1,4,,44-22,1,up 8.5,Fry,Harris,Castro,2:27,D,38425,0.7,-,†BAL,Framber Valdez†(L),Andrew Cashner†(R),L†-227,U†8.5
65,Friday Jun 7,HOU,W-wo,4,3,11,44-21,1,up10.0,P√©rez,Kline,,3:13,N,35414,0.77,++,†BAL,Gerrit Cole†(R),Gabriel Ynoa†(R),W†-347,U†8
64,Thursday Jun 6,HOU,W,8,7,14,43-21,1,up 9.0,Devenski,Festa,,5:06,D,20267,0.81,+,†@ SEA,Justin Verlander†(R),Austin Adams†(R),W†-190,O†7.5
63,Wednesday Jun 5,HOU,L,1,14,,42-21,1,up 9.0,Leake,Peacock,,2:49,N,13653,0.75,-,†@ SEA,Brad Peacock†(R),Mike Leake†(R),L†-158,O†9
62,Tuesday Jun 4,HOU,W,11,5,,42-20,1,up10.0,Guduan,Brennan,,3:21,N,12208,0.83,+++++,†@ SEA,Wade Miley†(L),Andrew Moore†(R),W†-165,O†9.5
61,Monday Jun 3,HOU,W,4,2,,41-20,1,up 9.0,Valdez,Gearrin,Pressly,2:49,N,11826,0.91,++++,†@ SEA,Corbin Martin†(R),Cory Gearrin†(R),W†-126,U†9.5
60,Sunday Jun 2,HOU,W,6,4,12,40-20,1,up 8.5,James,Trivino,,4:24,D,23144,1.18,+++,†@ OAK,Gerrit Cole†(R),Chris Bassitt†(R),W†-130,O†7.5
59,Saturday Jun 1,HOU,W,5,1,,39-20,1,up 8.5,Verlander,Anderson,,2:37,N,20425,1.25,++,†@ OAK,Justin Verlander†(R),Brett Anderson†(L),W†-150,U†7.5
58,Friday May 31,HOU,W,3,2,,38-20,1,up 8.0,Rondon,Trivino,Osuna,2:52,N,14519,1.4,+,†@ OAK,Brad Peacock†(R),Mike Fiers†(R),W†-125,U†8.5
57,Wednesday May 29,HOU,L,1,2,,37-20,1,up 7.0,Hendricks,Miley,Cishek,2:37,N,33243,1.03,-,†CHC,Wade Miley†(L),Kyle Hendricks†(R),L†102,U†9
56,Tuesday May 28,HOU,W,9,6,,37-19,1,up 7.0,James,Lester,Osuna,3:08,N,31030,1.05,++,†CHC,Corbin Martin†(R),Jon Lester†(L),W†-112,O†9
55,Monday May 27,HOU,W,6,5,,36-19,1,up 6.0,Cole,Hamels,Osuna,3:12,D,42135,1.13,+,†CHC,Gerrit Cole†(R),Cole Hamels†(L),W†-171,O†8
54,Sunday May 26,HOU,L,1,4,,35-19,1,up 6.0,Rodriguez,Verlander,Walden,3:06,D,41502,1.11,-,†BOS,Justin Verlander†(R),Eduardo Rodriguez†(L),L†-164,U†8
