game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
40,Tuesday May 14,NYM,W,6,2,,20-20,2,3.5,Syndergaard,Hellickson,,2:38,N,23315,1.06,+++, @ WAS,Noah Syndergaard (R),Jeremy Hellickson (R),W -142,P 8
39,Saturday May 11,NYM,W,4,1,,19-20,3,3.5,deGrom,Alcantara,Diaz,2:41,N,32501,1.01,++, MIA,Jacob deGrom (R),Sandy Alcantara (R),W -306,U 7
38,Friday May 10,NYM,W,11,2,,18-20,3,3.5,Wheeler,Lopez,,3:04,N,25194,0.95,+, MIA,Zack Wheeler (R),Pablo Lopez (R),W -172,O 7.5
37,Wednesday May 8,NYM,L,2,3,,17-20,3,4.5,Reyes,Bashlor,Yates,2:44,D,21952,1,-, @ SD,Wilmer Font (R),Matt Strahm (L),L 119,U 8
36,Tuesday May 7,NYM,W,7,6,,17-19,3,3.5,Lugo,Warren,Diaz,3:38,N,23129,0.94,+, @ SD,Noah Syndergaard (R),Cal Quantrill (R),W -155,O 7.5
35,Monday May 6,NYM,L,0,4,,16-19,3,3.5,Paddack,deGrom,Stammen,2:14,N,20176,0.96,----, @ SD,Jacob deGrom (R),Chris Paddack (R),L -112,U 6
34,Sunday May 5,NYM,L,2,3,,16-18,3,3.5,Davies,Vargas,Hader,2:39,D,36016,1.04,---, @ MIL,Jason Vargas (L),Zach Davies (R),L 149,U 9
33,Saturday May 4,NYM,L-wo,3,4,18,16-17,3,2.5,Williams,Flexen,,5:22,N,39565,1.09,--, @ MIL,Zack Wheeler (R),Gio Gonzalez (L),L 109,U 9
32,Friday May 3,NYM,L,1,3,,16-16,2,2.5,Woodruff,Matz,Hader,3:01,N,32550,1.12,-, @ MIL,Steven Matz (L),Brandon Woodruff (R),L 114,U 8.5
31,Thursday May 2,NYM,W,1,0,,16-15,2,1.5,Syndergaard,Mahle,,2:10,D,21445,1.06,+, CIN,Noah Syndergaard (R),Tyler Mahle (R),W -181,U 7.5
30,Wednesday May 1,NYM,L,0,1,,15-15,2,2,Duke,Diaz,Lorenzen,2:46,N,22119,1.1,-, CIN,Jacob deGrom (R),Anthony DeSclafani (R),L -178,U 7
