game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
30,Friday May 3,TEX,L,0,1,12,14-16,3,3,Hudson,Jurado,Giles,4:00,N,26179,0.94,---, TOR,Mike Minor (L),Trent Thornton (R),L -139,U 9
29,Wednesday May 1,TEX,L,5,7,,14-15,3,3,Taillon,Miller,Vazquez,3:10,D,23562,0.95,--, PIT,Shelby Miller (R),Jameson Taillon (R),L 123,O 10.5
28,Tuesday Apr 30,TEX,L,4,6,11,14-14,3,3,Crick,Chavez,Vazquez,4:14,N,18641,0.99,-, PIT,Adrian Sampson (R),Jordan Lyles (R),L -105,U 11
27,Sunday Apr 28,TEX,W,14,1,,14-13,3,2.5,Lynn,Swanson,,3:10,D,21513,1.14,++, @ SEA,Lance Lynn (R),Erik Swanson (R),W 118,O 8.5
26,Saturday Apr 27,TEX,W,15,1,,13-13,3,3,Minor,Leake,,3:11,N,26495,1.05,+, @ SEA,Mike Minor (L),Mike Leake (R),W -106,O 8.5
25,Friday Apr 26,TEX,L-wo,4,5,11,13-Dec,4,4,Elias,Dowdy,,4:06,N,21719,1.07,-----, @ SEA,Shelby Miller (R),Yusei Kikuchi (L),L 127,P 9
24,Thursday Apr 25,TEX,L,2,14,,12-Dec,4,3,Gonzales,Hearn,,3:25,N,12649,1.14,----, @ SEA,Taylor Hearn (L),Marco Gonzales (L),L 126,O 8.5
23,Wednesday Apr 24,TEX,L-wo,5,6,,11-Dec,3,2.5,Treinen,Martin,,3:22,D,18610,1.14,---, @ OAK,Kyle Dowdy (R),Aaron Brooks (R),L 150,O 9.5
22,Tuesday Apr 23,TEX,L,5,11,,10-Dec,3,2,Montas,Lynn,,3:17,N,10496,1.18,--, @ OAK,Lance Lynn (R),Frankie Montas (R),L 145,O 8
21,Monday Apr 22,TEX,L,1,6,,9-Dec,3,2,Bassitt,Minor,,2:48,N,8073,1.17,-, @ OAK,Mike Minor (L),Chris Bassitt (R),L 134,U 8.5
20,Sunday Apr 21,TEX,W,11,10,,8-Dec,3,1.5,Miller,McHugh,Kelley,3:16,D,26225,1.2,++, HOU,Shelby Miller (R),Collin McHugh (R),W 170,O 10.5
19,Saturday Apr 20,TEX,W,9,4,,8-Nov,3,2.5,Kelley,Cole,,2:51,N,39636,1.13,+, HOU,Adrian Sampson (R),Gerrit Cole (R),W 229,O 10
18,Friday Apr 19,TEX,L,2,7,,8-Oct,3,2.5,Verlander,Smyly,,3:16,N,35649,1.18,-, HOU,Drew Smyly (L),Justin Verlander (R),L 195,U 9.5
17,Wednesday Apr 17,TEX,W,5,4,,7-Oct,3,1.5,Lynn,Harvey,Leclerc,3:19,N,16691,1.08,++++, LAA,Lance Lynn (R),Matt Harvey (R),W -128,U 10
16,Tuesday Apr 16,TEX,W,5,0,,7-Sep,3,2.5,Minor,Barria,,2:31,N,17704,1,+++, LAA,Mike Minor (L),Jaime Barria (R),W -114,U 10
15,Monday Apr 15,TEX,W,12,7,,7-Aug,3,3,Dowdy,Bedrosian,Leclerc,3:26,N,18265,0.91,++, LAA,Shelby Miller (R),Trevor Cahill (R),W 109,O 10.5
14,Sunday Apr 14,TEX,W,8,7,,7-Jul,5,4,Springs,Soria,Leclerc,3:05,D,26350,0.87,+, OAK,Adrian Sampson (R),Brett Anderson (L),W 130,O 10
13,Friday Apr 12,TEX,L,6,8,,7-Jun,5,5.5,Trivino,Martin,Treinen,3:16,N,24817,0.92,-, OAK,Drew Smyly (L),Mike Fiers (R),L 103,O 10.5
12,Wednesday Apr 10,TEX,W,5,2,,6-Jun,4,5,Lynn,Chafin,Bird,3:35,N,15871,0.83,+, @ ARI,Lance Lynn (R),Robbie Ray (L),W 126,U 8
11,Tuesday Apr 9,TEX,L-wo,4,5,,6-May,4,5,Andriese,Leclerc,,2:48,N,16620,0.88,----, @ ARI,Mike Minor (L),Zack Greinke (R),L 129,O 8.5
10,Sunday Apr 7,TEX,L,2,7,,5-May,2,3.5,Anderson,Miller,,3:30,D,42076,1.11,---, @ LAA,Shelby Miller (R),Chris Stratton (R),L 110,U 9.5
9,Saturday Apr 6,TEX,L,1,5,,4-May,2,2.5,Skaggs,Smyly,,3:22,D,31747,1.14,--, @ LAA,Drew Smyly (L),Tyler Skaggs (L),L 142,U 8.5
8,Friday Apr 5,TEX,L,1,3,,3-May,2,1.5,Anderson,Lynn,Allen,2:52,N,41089,1.11,-, @ LAA,Lance Lynn (R),Felix Pena (R),L 106,U 8.5
7,Thursday Apr 4,TEX,W,11,4,,2-May,2,1.5,Springs,Harvey,,3:49,N,42027,1.09,+++, @ LAA,Edinson Volquez (R),Matt Harvey (R),W 142,O 9
6,Wednesday Apr 3,TEX,W,4,0,,2-Apr,2,2,Minor,Cole,,2:39,N,22265,1.05,++, HOU,Mike Minor (L),Gerrit Cole (R),W 192,U 9
5,Tuesday Apr 2,TEX,W,6,4,,2-Mar,3,2.5,Kelley,Valdez,Leclerc,3:23,N,17907,1.02,+, HOU,Shelby Miller (R),Justin Verlander (R),W 202,O 9
4,Monday Apr 1,TEX,L,1,2,,2-Feb,3,2.5,Peacock,Sampson,Osuna,2:39,N,18056,1.09,-, HOU,Drew Smyly (L),Brad Peacock (R),L 155,U 9.5
3,Sunday Mar 31,TEX,W-wo,11,10,,1-Feb,2,1.5,Leclerc,Strop,,3:46,D,36812,0.92,++, CHC,Lance Lynn (R),Cole Hamels (L),W 121,O 8.5
2,Saturday Mar 30,TEX,W,8,6,,1-Jan,2,1.5,Kelley,Edwards,Leclerc,3:47,N,46238,0.88,+, CHC,Edinson Volquez (R),Yu Darvish (R),W 147,O 9.5
1,Thursday Mar 28,TEX,L,4,12,,0-1,3,2,Lester,Minor,,3:07,D,48538,0.92,-, CHC,Mike Minor (L),Jon Lester (L),L -100,O 9.5
