game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
148,Saturday Sep 14,STL,L,2,5,,83-65,1,up 3.0,Lyles,Flaherty,Hader,2:59,N,46665,1.25,-, MIL,Jack Flaherty (R),Jordan Lyles (R),L -203,U 7.5
147,Friday Sep 13,STL,W,10,0,,83-64,1,up 4.0,Wainwright,Houser,,3:12,N,47075,1.78,++, MIL,Adam Wainwright (R),Adrian Houser (R),W -123,O 8
146,Thursday Sep 12,STL,W,10,3,,82-64,1,up 4.0,Mikolas,Melville,,3:56,D,27618,1.27,+, @ COL,Miles Mikolas (R),Tim Melville (R),W -178,O 12
145,Wednesday Sep 11,STL,L,1,2,,81-64,1,up 4.0,Senzatela,Hudson,Diaz,3:01,N,31931,1.12,--, @ COL,Dakota Hudson (R),Antonio Senzatela (R),L -177,U 13.5
144,Tuesday Sep 10,STL,L,1,2,,81-63,1,up 4.0,Gonzalez,Wacha,Diaz,2:36,N,31514,0.98,-, @ COL,Michael Wacha (R),Chi Chi Gonzalez (R),L -159,U 13.5
143,Sunday Sep 8,STL,W,2,0,,81-62,1,up 4.5,Flaherty,Marvel,Martinez,2:50,D,18363,1.14,++, @ PIT,Jack Flaherty (R),James Marvel (R),W -207,U 8.5
142,Saturday Sep 7,STL,W,10,1,,80-62,1,up 3.5,Wainwright,Brault,,3:24,N,23996,1.4,+, @ PIT,Adam Wainwright (R),Steven Brault (L),W -138,O 9
141,Friday Sep 6,STL,L,4,9,,79-62,1,up 2.5,Wang,Miller,Vazquez,3:28,N,19090,1.34,-, @ PIT,Miles Mikolas (R),Alex McRae (R),L -163,O 9.5
140,Thursday Sep 5,STL,W,10,0,,79-61,1,up 2.5,Hudson,Webb,Cabrera,2:54,D,36800,1.47,+, SF,Dakota Hudson (R),Logan Webb (R),W -184,O 8
139,Wednesday Sep 4,STL,L,8,9,,78-61,1,up 2.5,Rogers,Gallegos,Smith,4:05,N,41945,1.28,-, SF,Michael Wacha (R),Madison Bumgarner (L),L -130,O 8
138,Tuesday Sep 3,STL,W,1,0,,78-60,1,up 3.0,Flaherty,Rodriguez,Martinez,2:11,N,38259,1.31,++, SF,Jack Flaherty (R),Dereck Rodriguez (R),W -272,U 8.5
137,Monday Sep 2,STL,W,3,1,,77-60,1,up 3.0,Wainwright,Beede,Martinez,2:43,D,40732,1.39,+, SF,Adam Wainwright (R),Tyler Beede (R),W -191,U 8.5
136,Sunday Sep 1 (2),STL,L,3,5,,76-60,1,up 3.0,Castillo,Ponce de Leon,Iglesias,3:04,N,38665,1.27,-, CIN,Daniel Ponce de Leon (R),Luis Castillo (R),L -101,O 7.5
135,Sunday Sep 1 (1),STL,W-wo,4,3,,76-59,1,up 3.0,Martinez,Lorenzen,,2:58,D,43692,1.42,+++, CIN,Miles Mikolas (R),Tyler Mahle (R),W -158,U 8
134,Saturday Aug 31 (2),STL,W-wo,3,2,,75-59,1,up 2.5,Gant,Iglesias,,2:53,N,42074,1.63,++, CIN,Michael Wacha (R),Sonny Gray (R),W 104,U 8
133,Saturday Aug 31 (1),STL,W,10,6,,74-59,1,up 2.5,Hudson,Bauer,,3:10,D,44738,1.74,+, CIN,Dakota Hudson (R),Trevor Bauer (R),W -135,O 8.5
132,Wednesday Aug 28,STL,L,1,4,,73-59,1,up 2.0,Lyles,Flaherty,Hader,2:50,D,33045,1.56,-, @ MIL,Jack Flaherty (R),Jordan Lyles (R),L -130,U 8.5
131,Tuesday Aug 27,STL,W,6,3,,73-58,1,up 3.0,Mikolas,Albers,Martinez,3:27,N,36690,1.85,++++++, @ MIL,Miles Mikolas (R),Adrian Houser (R),W 124,U 9.5
130,Monday Aug 26,STL,W,12,2,,72-58,1,up 3.0,Gant,Gonzalez,,3:34,N,29475,2.15,+++++, @ MIL,Adam Wainwright (R),Gio Gonzalez (L),W 126,O 10
129,Sunday Aug 25,STL,W,11,4,,71-58,1,up 2.5,Helsley,Senzatela,,3:31,D,45551,1.9,++++, COL,Michael Wacha (R),Antonio Senzatela (R),W -185,O 9
128,Saturday Aug 24,STL,W,6,0,,70-58,1,up 1.5,Hudson,Gonzalez,,2:59,N,42102,1.97,+++, COL,Dakota Hudson (R),Chi Chi Gonzalez (R),W -183,U 9
127,Friday Aug 23,STL,W,8,3,,69-58,1,up 0.5,Flaherty,Lambert,,3:02,N,40829,2.05,++, COL,Jack Flaherty (R),Peter Lambert (R),W -241,O 8
126,Thursday Aug 22,STL,W,6,5,,68-58,2,0.5,Leone,Almonte,Martinez,2:52,N,36465,1.96,+, COL,Miles Mikolas (R),German Marquez (R),W -127,O 8
125,Wednesday Aug 21,STL,L,3,5,8,67-58,2,0.5,Houser,Wainwright,Guerra,2:54,N,40250,2.26,-, MIL,Adam Wainwright (R),Adrian Houser (R),L -100,U 8.5
124,Tuesday Aug 20,STL,W,9,4,,67-57,1,up 0.5,Webb,Jeffress,,3:42,N,37823,2.41,+++, MIL,Michael Wacha (R),Gio Gonzalez (L),W -105,O 9.5
123,Monday Aug 19,STL,W,3,0,,66-57,1,up 0.5,Hudson,Davies,Miller,2:43,N,44843,2.44,++, MIL,Dakota Hudson (R),Zach Davies (R),W -115,U 9.5
122,Sunday Aug 18,STL,W,5,4,,65-57,1,Tied,Flaherty,Wood,Martinez,3:03,D,21525,1.99,+, @ CIN,Jack Flaherty (R),Alex Wood (L),W -174,P 9
121,Saturday Aug 17,STL,L,1,6,,64-57,1,Tied,DeSclafani,Mikolas,,2:59,N,37698,1.92,-, @ CIN,Miles Mikolas (R),Anthony DeSclafani (R),L -129,U 9.5
120,Friday Aug 16,STL,W,13,4,,64-56,1,up 1.0,Wainwright,Castillo,,3:03,N,24118,1.91,+, @ CIN,Adam Wainwright (R),Luis Castillo (R),W 123,O 8.5
119,Thursday Aug 15,STL,L,1,2,,63-56,1,Tied,Gray,Wacha,Iglesias,3:01,N,14891,1.92,-, @ CIN,Michael Wacha (R),Sonny Gray (R),L 129,U 9.5
118,Wednesday Aug 14,STL,W,6,0,,63-55,1,Tied,Hudson,Keller,,2:38,N,22494,1.86,+++++, @ KC,Dakota Hudson (R),Brad Keller (R),W -128,U 9.5
117,Tuesday Aug 13,STL,W,2,0,,62-55,2,1,Flaherty,Sparkman,Martinez,2:54,N,23563,1.72,++++, @ KC,Jack Flaherty (R),Glenn Sparkman (R),W -244,U 9.5
