game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
148,Friday Sep 17,LAD,L,1,3,,94-54,2,2,Castillo,Buehler,Lorenzen,2:34,N,28926,1.44,-, @ CIN,Walker Buehler (R),Luis Castillo (R),L -158,U 8.5
147,Wednesday Sep 15,LAD,W,5,3,,94-53,2,1.5,Urias,Kelly,Jansen,3:26,N,46520,1.01,++++++, ARI,Julio Urias (L),Merrill Kelly (R),W -404,P 8
146,Tuesday Sep 14,LAD,W,8,4,,93-53,2,2.5,Gonsolin,Weaver,,3:14,N,44630,0.99,+++++, ARI,Tony Gonsolin (R),Luke Weaver (R),W -263,O 8.5
145,Monday Sep 13,LAD,W,5,1,,92-53,2,2.5,Bickford,Gallen,,3:15,N,43273,1.02,++++, ARI,Clayton Kershaw (L),Zac Gallen (R),W -286,U 8
144,Sunday Sep 12,LAD,W,8,0,,91-53,2,2.5,Scherzer,Lamet,,2:45,D,42637,1.07,+++, SD,Max Scherzer (R),Blake Snell (L),W -158,O 7.5
143,Saturday Sep 11,LAD,W,5,4,,90-53,2,2.5,Buehler,Paddack,Jansen,3:02,N,46969,1.06,++, SD,Walker Buehler (R),Chris Paddack (R),W -214,O 8
142,Friday Sep 10,LAD,W,3,0,,89-53,2,2.5,Urias,Musgrove,Jansen,2:53,N,48403,1.03,+, SD,Julio Urias (L),Joe Musgrove (R),W -152,U 8
141,Thursday Sep 9,LAD,L,1,2,,88-53,2,2.5,Reyes,Bickford,Gallegos,2:56,D,31173,1.16,--, @ STL,Tony Gonsolin (R),Jake Woodford (R),L -159,U 8.5
140,Wednesday Sep 8,LAD,L,4,5,,88-52,2,2,Wainwright,White,Gallegos,2:35,N,35566,1.33,-, @ STL,Mitch White (R),Adam Wainwright (R),L -128,O 8
139,Tuesday Sep 7,LAD,W,7,2,,88-51,2,1,Vesia,Happ,,3:06,N,34500,1.31,++, @ STL,Corey Knebel (R),J.A. Happ (L),W -147,P 9
138,Monday Sep 6,LAD,W,5,1,,87-51,2,1,Scherzer,Mikolas,,2:37,D,43575,1.31,+, @ STL,Max Scherzer (R),Miles Mikolas (R),W -205,U 7.5
137,Sunday Sep 5,LAD,L,4,6,,86-51,2,1,Littell,Buehler,,3:22,D,41155,2.6,-, @ SF,Walker Buehler (R),Dominic Leone (R),L -182,O 8
136,Saturday Sep 4,LAD,W,6,1,,86-50,1,Tied,Urias,Jackson,,3:28,N,41146,2.36,+, @ SF,Julio Urias (L),Jay Jackson (R),W -156,U 8.5
135,Friday Sep 3,LAD,L-wo,2,3,11,85-50,2,1,Garcia,Phillips,,4:32,N,39338,2.32,-, @ SF,Corey Knebel (R),Anthony DeSclafani (R),L -120,U 8.5
134,Wednesday Sep 1,LAD,W,4,3,,85-49,1,up 0.5,Bickford,Martin,Kelly,3:00,N,47473,1.13,+++, ATL,Max Scherzer (R),Max Fried (L),W -210,U 7.5
133,Tuesday Aug 31,LAD,W,3,2,,84-49,2,0.5,Treinen,Matzek,Jansen,2:55,N,44952,1,++, ATL,Walker Buehler (R),Charlie Morton (R),W -189,U 7.5
132,Monday Aug 30,LAD,W,5,3,,83-49,2,1.5,Urias,Smyly,Treinen,3:00,N,49410,0.89,+, ATL,Julio Urias (L),Drew Smyly (L),W -204,U 8.5
131,Sunday Aug 29,LAD,L,0,5,,82-49,2,2.5,Senzatela,White,,3:21,D,37569,0.93,-, COL,Mitch White (R),Antonio Senzatela (R),L -239,U 9
130,Saturday Aug 28,LAD,W,5,2,,82-48,2,2.5,Treinen,Bard,Jansen,3:42,N,42479,0.91,+, COL,Corey Knebel (R),Jon Gray (R),W -245,U 9
129,Friday Aug 27,LAD,L,2,4,,81-48,2,2.5,Freeland,Jackson,Estevez,3:10,N,40100,0.9,-, COL,Brusdar Graterol (R),Kyle Freeland (L),L -255,U 8.5
128,Thursday Aug 26,LAD,W,4,0,,81-47,2,2.5,Scherzer,Darvish,,3:01,N,43383,0.89,+++, @ SD,Max Scherzer (R),Yu Darvish (R),W -138,U 7.5
127,Wednesday Aug 25,LAD,W,5,3,16,80-47,2,2.5,Knebel,Camarena,Greene,5:49,N,41765,0.93,++, @ SD,Walker Buehler (R),Blake Snell (L),W -138,P 8
126,Tuesday Aug 24,LAD,W,5,2,,79-47,2,2.5,Urias,Johnson,Jansen,3:23,N,41676,0.93,+, @ SD,Julio Urias (L),Pierce Johnson (R),W -133,U 8.5
125,Sunday Aug 22,LAD,L,2,7,,78-47,2,2.5,Stroman,Price,,3:17,D,52749,0.98,-, NYM,David Price (L),Marcus Stroman (R),L -170,O 8.5
124,Saturday Aug 21,LAD,W,4,3,,78-46,2,1.5,Scherzer,Hill,Jansen,3:16,D,44783,0.97,+++++++++, NYM,Max Scherzer (R),Rich Hill (L),W -256,U 8.5
123,Friday Aug 20,LAD,W,3,2,,77-46,2,1.5,Buehler,Carrasco,Jansen,2:39,N,48117,0.96,++++++++, NYM,Walker Buehler (R),Carlos Carrasco (R),W -245,U 8.5
122,Thursday Aug 19,LAD,W,4,1,,76-46,2,2.5,Phillips,Walker,Treinen,2:46,N,42133,0.87,+++++++, NYM,Corey Knebel (R),Taijuan Walker (R),W -197,U 9
121,Wednesday Aug 18,LAD,W,9,0,,75-46,2,3,White,Brubaker,,2:34,N,52140,0.81,++++++, PIT,Justin Bruihl (L),JT Brubaker (R),W -301,P 9
120,Tuesday Aug 17,LAD,W,4,3,,74-46,2,4,Knebel,Ponce,Jansen,3:29,N,53114,0.87,+++++, PIT,David Price (L),Wil Crowe (R),W -332,U 9
119,Monday Aug 16,LAD,W,2,1,,73-46,2,4,Treinen,Shreve,Jansen,2:50,N,48005,0.91,++++, PIT,Justin Bruihl (L),Steven Brault (L),W -240,U 9
118,Sunday Aug 15,LAD,W,14,4,,72-46,2,4,Scherzer,Carrasco,,3:48,N,31205,0.9,+++, @ NYM,Max Scherzer (R),Carlos Carrasco (R),W -186,O 8
117,Saturday Aug 14,LAD,W,2,1,10,71-46,2,4,Bickford,Diaz,Knebel,3:21,N,38669,0.86,++, @ NYM,Walker Buehler (R),Taijuan Walker (R),W -188,U 8.5
116,Friday Aug 13,LAD,W,6,5,10,70-46,2,5,Jansen,Familia,,4:18,N,38395,0.89,+, @ NYM,Julio Urias (L),Tylor Megill (R),W -168,O 8
115,Thursday Aug 12,LAD,L,1,2,,69-46,2,5,Bradley,White,Kennedy,3:10,D,26122,0.96,-, @ PHI,Mitch White (R),Ranger Suarez (L),L -125,U 10
114,Wednesday Aug 11,LAD,W,8,2,,69-45,2,4,Graterol,Gibson,,3:50,N,32186,1,++++, @ PHI,David Price (L),Connor Brogdon (R),W -125,P 10
113,Tuesday Aug 10,LAD,W,5,0,,68-45,2,4,Vesia,Hammer,,3:35,N,28333,1,+++, @ PHI,Max Scherzer (R),Aaron Nola (R),W -142,U 8.5
112,Sunday Aug 8,LAD,W,8,2,,67-45,2,4,Buehler,Detmers,,2:58,D,46982,1.04,++, LAA,Walker Buehler (R),Reid Detmers (L),W -336,O 8.5
111,Saturday Aug 7,LAD,W,5,3,,66-45,2,4,Graterol,Guerra,Jansen,3:05,N,50808,1.06,+, LAA,Julio Urias (L),Jaime Barria (R),W -376,U 8.5
110,Friday Aug 6,LAD,L,3,4,10,65-45,2,4,Warren,Cleavinger,Iglesias,4:01,N,50822,1.02,-, LAA,David Price (L),Patrick Sandoval (L),L -210,U 8
109,Wednesday Aug 4,LAD,W,7,5,,65-44,2,3.5,Scherzer,Odorizzi,,3:10,N,52724,1.08,+, HOU,Max Scherzer (R),Jake Odorizzi (R),W -229,O 9
108,Tuesday Aug 3,LAD,L,0,3,,64-44,2,3.5,McCullers,Buehler,Stanek,3:23,N,52692,1.12,-, HOU,Walker Buehler (R),Lance McCullers Jr. (R),L -177,U 8.5
107,Sunday Aug 1,LAD,W,13,0,,64-43,2,3,Urias,Smith,,3:13,D,17195,1.12,++, @ ARI,Julio Urias (L),Caleb Smith (L),W -249,O 9
106,Saturday Jul 31,LAD,W,8,3,,63-43,2,3,Vesia,Kelly,,3:33,N,23814,1.16,+, @ ARI,Mitch White (R),Merrill Kelly (R),W -173,O 9.5
105,Friday Jul 30,LAD,L-wo,5,6,10,62-43,2,3,Peacock,Nelson,,4:33,N,20780,1.14,--, @ ARI,Tony Gonsolin (R),Zac Gallen (R),L -194,O 9.5
104,Thursday Jul 29,LAD,L,0,5,,62-42,2,3,Cueto,Price,,2:45,D,35136,1.79,-, @ SF,David Price (L),Johnny Cueto (R),L -117,U 8.5
103,Wednesday Jul 28,LAD,W,8,0,,62-41,2,2,Buehler,DeSclafani,,3:10,N,33728,1.66,+, @ SF,Walker Buehler (R),Anthony DeSclafani (R),W -126,O 7.5
102,Tuesday Jul 27,LAD,L,1,2,,61-41,2,3,Rogers,Treinen,McGee,2:49,N,32878,1.79,-, @ SF,Julio Urias (L),Logan Webb (R),L -115,U 8.5
101,Sunday Jul 25,LAD,W,3,2,,61-40,2,2,Bickford,Estevez,Kelly,3:19,D,42621,1.1,++, COL,Josiah Gray (R),Jon Gray (R),W -175,U 8.5
100,Saturday Jul 24,LAD,W,1,0,,60-40,2,2,Gonsolin,Freeland,Jansen,2:38,N,42245,1.16,+, COL,Tony Gonsolin (R),Kyle Freeland (L),W -204,U 8.5
99,Friday Jul 23,LAD,L,6,9,10,59-40,2,3,Bard,Sherfy,Gilbreath,4:06,N,43730,1.06,---, COL,David Price (L),Chi Chi Gonzalez (R),L -302,O 9
98,Thursday Jul 22,LAD,L,3,5,,59-39,2,3,Alvarez,Jansen,McGee,3:07,N,47312,1.65,--, SF,Walker Buehler (R),Anthony DeSclafani (R),L -187,P 8
97,Wednesday Jul 21,LAD,L,2,4,,59-38,2,2,Alvarez,Jansen,Rogers,2:58,N,52076,1.71,-, SF,Julio Urias (L),Logan Webb (R),L -162,U 8.5
96,Tuesday Jul 20,LAD,W-wo,8,6,,59-37,2,1,Sherfy,Rogers,,3:22,N,42344,1.63,+, SF,Darien Nunez (L),Alex Wood (L),W -142,O 8.5
95,Monday Jul 19,LAD,L,2,7,,58-37,2,2,Garcia,Gonsolin,,3:45,N,50970,1.72,--, SF,Tony Gonsolin (R),Kevin Gausman (R),L -124,O 7.5
94,Sunday Jul 18,LAD,L-wo,5,6,10,58-36,2,1,Givens,Bickford,,3:32,D,35513,1.08,-, @ COL,David Price (L),Jon Gray (R),L -154,U 11.5
93,Saturday Jul 17,LAD,W,9,2,,58-35,2,1,Buehler,Freeland,,2:56,N,48245,1.03,++++, @ COL,Walker Buehler (R),Kyle Freeland (L),W -237,U 11.5
92,Friday Jul 16,LAD,W,10,4,,57-35,2,2,Urias,Gonzalez,,3:17,N,44251,1.09,+++, @ COL,Julio Urias (L),Chi Chi Gonzalez (R),W -255,O 12
91,Sunday Jul 11,LAD,W-wo,7,4,,56-35,2,2,Jansen,Bukauskas,,3:40,D,40464,1.1,++, ARI,Tony Gonsolin (R),Merrill Kelly (R),W -298,O 9
90,Saturday Jul 10,LAD,W,22,1,,55-35,2,2,Buehler,Smith,,3:19,N,44654,1.18,+, ARI,Walker Buehler (R),Caleb Smith (L),W -326,O 8
89,Friday Jul 9,LAD,L,2,5,,54-35,2,2,de Geus,NÃºÃ±ez,Soria,3:34,N,49215,1.16,-, ARI,David Price (L),Taylor Widener (R),L -278,U 9
88,Thursday Jul 8,LAD,W,6,1,,54-34,2,1,Urias,Alcantara,,3:05,D,12031,1.2,+, @ MIA,Julio Urias (L),Sandy Alcantara (R),W -158,P 7
87,Wednesday Jul 7,LAD,L-wo,6,9,,53-34,2,1.5,Bender,Uceta,,3:46,N,9523,1.16,---, @ MIA,Jake Reed (R),Ross Detwiler (L),L -166,O 9
86,Tuesday Jul 6,LAD,L-wo,1,2,10,53-33,2,0.5,Hess,Treinen,,4:34,N,7993,1.07,--, @ MIA,Tony Gonsolin (R),Pablo Lopez (R),L -136,U 8
85,Monday Jul 5,LAD,L,4,5,,53-32,2,0.5,Hess,Gonzalez,Bender,3:48,N,15290,1.08,-, @ MIA,Walker Buehler (R),Trevor Rogers (L),L -124,O 6.5
84,Sunday Jul 4,LAD,W,5,1,,53-31,2,0.5,Price,Ross,,3:37,D,37187,1.1,+++++++++, @ WAS,Garrett Cleavinger (L),Joe Ross (R),W -137,U 9
83,Saturday Jul 3,LAD,W,5,3,,52-31,2,0.5,Graterol,Suero,Jansen,3:21,N,42064,1.19,++++++++, @ WAS,Clayton Kershaw (L),Paolo Espino (R),W -243,U 8.5
82,Friday Jul 2,LAD,W,10,5,,51-31,2,0.5,Urias,Clay,,3:16,N,27689,1.24,+++++++, @ WAS,Julio Urias (L),Max Scherzer (R),W -117,O 8
81,Thursday Jul 1,LAD,W,6,2,5,50-31,2,0.5,Gonsolin,Corbin,,1:56,N,21285,1.25,++++++, @ WAS,Victor Gonzalez (L),Patrick Corbin (L),W -142,U 9.5
80,Tuesday Jun 29,LAD,W,3,1,,49-31,2,1.5,Buehler,Gausman,Jansen,3:00,N,52342,1.63,+++++, SF,Walker Buehler (R),Kevin Gausman (R),W -151,U 7.5
79,Monday Jun 28,LAD,W,3,2,,48-31,2,2.5,Bauer,DeSclafani,Jansen,3:10,N,47835,1.57,++++, SF,Trevor Bauer (R),Anthony DeSclafani (R),W -165,U 8.5
78,Sunday Jun 27,LAD,W,7,1,,47-31,2,3.5,Kershaw,Alzolay,,2:42,D,46315,1.27,+++, CHC,Clayton Kershaw (L),Adbert Alzolay (R),W -196,P 8
77,Saturday Jun 26,LAD,W-wo,3,2,,46-31,2,4.5,Price,Thompson,,3:12,D,45420,1.29,++, CHC,Julio Urias (L),Alec Mills (R),W -198,U 9
76,Friday Jun 25,LAD,W,6,2,,45-31,2,4.5,Treinen,Tepera,,3:42,N,49387,1.31,+, CHC,Tony Gonsolin (R),Jake Arrieta (R),W -172,U 9.5
75,Thursday Jun 24,LAD,L,0,4,,44-31,2,4.5,Davies,Buehler,,3:12,N,52175,1.27,----, CHC,Walker Buehler (R),Zach Davies (R),L -251,U 8
74,Wednesday Jun 23,LAD,L,3,5,,44-30,2,4,Hill,Treinen,Melancon,3:30,N,43691,1.45,---, @ SD,Trevor Bauer (R),Joe Musgrove (R),L 104,O 7.5
73,Tuesday Jun 22,LAD,L,2,3,,44-29,2,3,Snell,Kershaw,Melancon,3:09,N,42667,1.42,--, @ SD,Clayton Kershaw (L),Blake Snell (L),L -126,U 7.5
72,Monday Jun 21,LAD,L,2,6,,44-28,2,2,Darvish,Urias,,3:38,N,42220,1.44,-, @ SD,Julio Urias (L),Yu Darvish (R),L 126,O 7
71,Sunday Jun 20,LAD,W,9,8,,44-27,2,1.5,Cleavinger,Young,Jansen,3:39,D,31661,1.2,+++, @ ARI,Tony Gonsolin (R),Alex Young (L),W -168,O 9
70,Saturday Jun 19,LAD,W,9,3,,43-27,2,1.5,Buehler,Peacock,,3:06,N,29904,1.23,++, @ ARI,Walker Buehler (R),Matt Peacock (R),W -239,O 9
69,Friday Jun 18,LAD,W,3,0,,42-27,2,2.5,Bauer,Mantiply,Jansen,3:09,N,25356,1.26,+, @ ARI,Trevor Bauer (R),Caleb Smith (L),W -198,U 9.5
68,Wednesday Jun 16,LAD,L,0,2,,41-27,2,2,Wheeler,Kershaw,Neris,3:15,N,52157,1.28,-, PHI,Clayton Kershaw (L),Zack Wheeler (R),L -139,U 7
67,Tuesday Jun 15,LAD,W,5,3,,41-26,2,1,Kelly,Suarez,Treinen,3:23,N,52078,1.35,+++, PHI,Julio Urias (L),Zach Eflin (R),W -158,U 8.5
66,Monday Jun 14,LAD,W,3,1,,40-26,2,1,Price,Howard,Jansen,3:09,N,15761,1.31,++, PHI,Tony Gonsolin (R),Spencer Howard (R),W -174,U 9.5
65,Sunday Jun 13,LAD,W,5,3,,39-26,2,1,Buehler,Dunning,Jansen,3:15,D,15508,1.31,+, TEX,Walker Buehler (R),Dane Dunning (R),W -193,P 8
64,Saturday Jun 12,LAD,L,1,12,,38-26,2,2,Allard,Bauer,,3:35,N,17500,1.3,-, TEX,Trevor Bauer (R),Kolby Allard (L),L -258,O 8
63,Friday Jun 11,LAD,W,12,1,,38-25,2,1.5,Kershaw,Foltynewicz,,3:05,N,20220,1.26,++++, TEX,Clayton Kershaw (L),Mike Foltynewicz (R),W -333,O 8
62,Thursday Jun 10,LAD,W,6,3,8,37-25,2,1.5,Urias,Keller,Bickford,2:50,D,9396,1.32,+++, @ PIT,Julio Urias (L),Mitch Keller (R),W -243,O 8.5
61,Wednesday Jun 9,LAD,W,2,1,,36-25,2,2,Gonzalez,Anderson,Jansen,3:32,N,10957,1.26,++, @ PIT,Tony Gonsolin (R),Tyler Anderson (L),W -184,U 9
60,Tuesday Jun 8,LAD,W,5,3,,35-25,3,3,Buehler,Brubaker,Jansen,2:55,N,9047,1.21,+, @ PIT,Walker Buehler (R),JT Brubaker (R),W -192,U 8.5
59,Sunday Jun 6,LAD,L,2,4,,34-25,3,3,Fried,Bauer,Smith,3:21,D,39439,1.24,--, @ ATL,Trevor Bauer (R),Max Fried (L),L -137,U 8.5
58,Saturday Jun 5,LAD,L,4,6,,34-24,3,3,Morton,Kershaw,Smith,3:16,N,41136,1.27,-, @ ATL,Clayton Kershaw (L),Charlie Morton (R),L -128,O 8
57,Friday Jun 4,LAD,W,9,5,,34-23,3,2,Urias,Anderson,,3:45,N,40514,1.28,++, @ ATL,Julio Urias (L),Ian Anderson (R),W -144,O 8.5
56,Wednesday Jun 2,LAD,W,14,3,,33-23,3,1.5,Buehler,Martinez,,3:16,N,15889,1.31,+, STL,Walker Buehler (R),Carlos Martinez (R),W -229,O 8
55,Tuesday Jun 1,LAD,L,2,3,,32-23,3,2,Gallegos,Treinen,Reyes,3:33,N,15683,1.34,-, STL,David Price (L),John Gant (R),L -185,U 8.5
54,Monday May 31,LAD,W,9,4,,32-22,3,2,Bauer,Helsley,,3:17,N,18071,1.3,+, STL,Trevor Bauer (R),Jack Flaherty (R),W -184,O 7
53,Sunday May 30,LAD,L,4,5,,31-22,3,2.5,Gausman,Kershaw,McGee,3:07,D,18155,1.49,---, SF,Clayton Kershaw (L),Kevin Gausman (R),L -161,O 7
52,Saturday May 29,LAD,L,6,11,,31-21,3,2.5,Webb,Urias,,3:38,D,19097,1.55,--, SF,Julio Urias (L),Logan Webb (R),L -188,O 7.5
51,Friday May 28,LAD,L,5,8,10,31-20,2,1.5,Rogers,Jansen,Garcia,3:43,N,17873,1.65,-, SF,Walker Buehler (R),Anthony DeSclafani (R),L -204,O 7.5
50,Thursday May 27,LAD,W,4,3,,31-19,2,0.5,Gonzalez,Wood,Jansen,2:26,N,16343,1.5,+, SF,David Price (L),Alex Wood (L),W -145,U 7.5
49,Wednesday May 26,LAD,L,2,5,,30-19,2,1.5,Garcia,Bauer,Abreu,3:05,N,30939,1.21,-, @ HOU,Trevor Bauer (R),Luis Garcia (R),L -159,U 8.5
48,Tuesday May 25,LAD,W,9,2,,30-18,2,0.5,Kershaw,Greinke,,3:27,N,34443,1.25,++++++++, @ HOU,Clayton Kershaw (L),Zack Greinke (R),W -113,O 8.5
47,Sunday May 23,LAD,W,11,5,,29-18,2,1,Urias,DeSclafani,,3:06,D,13346,1.57,+++++++, @ SF,Julio Urias (L),Anthony DeSclafani (R),W -131,O 7
46,Saturday May 22,LAD,W,6,3,,28-18,2,1,Buehler,Kazmir,Jansen,2:54,D,13660,1.53,++++++, @ SF,Walker Buehler (R),Scott Kazmir (L),W -146,O 7.5
45,Friday May 21,LAD,W,2,1,,27-18,3,1,Bauer,Wood,Treinen,2:55,N,12753,1.48,+++++, @ SF,Trevor Bauer (R),Alex Wood (L),W -115,U 7
44,Thursday May 20,LAD,W,3,2,,26-18,3,2,Gonzalez,Kelly,Jansen,2:54,N,16105,1.21,++++, ARI,David Price (L),Merrill Kelly (R),W -209,U 8
43,Wednesday May 19,LAD,W,4,2,,25-18,3,2,Kelly,Mantiply,Jansen,2:56,N,15586,1.27,+++, ARI,Clayton Kershaw (L),Matt Peacock (R),W -317,U 7.5
42,Tuesday May 18,LAD,W,9,1,,24-18,3,2,Urias,Martin,,2:50,N,15313,1.23,++, ARI,Julio Urias (L),Corbin Martin (R),W -268,O 7.5
41,Monday May 17,LAD,W,3,1,,23-18,3,2,Buehler,Bumgarner,Jansen,3:05,N,14088,1.24,+, ARI,Walker Buehler (R),Madison Bumgarner (L),W -211,U 7
40,Sunday May 16,LAD,L,2,3,,22-18,3,2,Lopez,Uceta,Garcia,3:23,D,15976,1.25,-, MIA,Jimmy Nelson (R),Pablo Lopez (R),L -152,U 7.5
39,Saturday May 15,LAD,W,7,0,,22-17,3,1,Bauer,Holloway,,3:11,N,16116,1.15,++++, MIA,Trevor Bauer (R),Jordan Holloway (R),W -269,U 7.5
38,Friday May 14,LAD,W,9,6,,21-17,3,2,Kershaw,Alcantara,Jansen,3:18,N,15915,1.15,+++, MIA,Clayton Kershaw (L),Sandy Alcantara (R),W -231,O 6.5
37,Wednesday May 12,LAD,W,7,1,,20-17,3,2.5,Urias,Dunn,,2:57,N,15586,1.07,++, SEA,Julio Urias (L),Justin Dunn (R),W -265,P 8
36,Tuesday May 11,LAD,W,6,4,,19-17,3,3,Cleavinger,Montero,Jansen,2:54,N,15570,1.08,+, SEA,Walker Buehler (R),Yusei Kikuchi (L),W -217,O 7
35,Sunday May 9,LAD,L,1,2,,18-17,3,2.5,Slegers,Bauer,Iglesias,3:26,D,15294,1.11,-, @ LAA,Trevor Bauer (R),Jose Quintana (L),L -185,U 9
34,Saturday May 8,LAD,W,14,11,,18-16,2,2.5,Kershaw,Bundy,Treinen,4:03,N,15274,1.05,+, @ LAA,Clayton Kershaw (L),Dylan Bundy (R),W -145,O 8
33,Friday May 7,LAD,L,2,9,,17-16,3,2.5,Canning,Urias,Sandoval,3:05,N,15316,1.09,----, @ LAA,Julio Urias (L),Griffin Canning (R),L -170,O 8.5
32,Wednesday May 5,LAD,L-wo,5,6,11,17-15,3,1.5,Mills,Cleavinger,,4:23,N,10343,1.17,---, @ CHC,Walker Buehler (R),Adbert Alzolay (R),L -164,O 7.5
31,Tuesday May 4 (2),LAD,L-wo,3,4,9,17-14,2,1.5,Steele,Cleavinger,,3:46,N,10343,1.2,--, @ CHC,Trevor Bauer (R),Keegan Thompson (R),L -222,O 6
30,Tuesday May 4 (1),LAD,L,1,7,7,17-13,2,1.5,Hendricks,Kershaw,,2:17,D,10295,1.24,-, @ CHC,Clayton Kershaw (L),Kyle Hendricks (R),L -162,O 5.5
29,Sunday May 2,LAD,W,16,4,,17-12,2,0.5,Urias,Bettinger,,3:11,D,12130,1.22,+, @ MIL,Julio Urias (L),Alec Bettinger (R),W -196,O 8.5
28,Saturday May 1,LAD,L-wo,5,6,11,16-12,2,0.5,Perdomo,Vesia,,4:48,N,12139,1.24,---, @ MIL,Dustin May (R),Brandon Woodruff (R),L -125,O 7
27,Friday Apr 30,LAD,L,1,3,,16-11,2,0.5,Peralta,Uceta,Hader,2:44,N,12044,1.23,--, @ MIL,Edwin Uceta (R),Freddy Peralta (R),L -101,U 8
26,Thursday Apr 29,LAD,L,1,2,,16-10,2,0.5,Lauer,Bauer,Hader,2:45,N,10621,1.21,-, @ MIL,Trevor Bauer (R),Eric Lauer (L),L -204,U 7.5
25,Wednesday Apr 28,LAD,W,8,0,,16-9,1,Tied,Kershaw,Gray,,3:15,D,15052,1.19,+, CIN,Clayton Kershaw (L),Sonny Gray (R),W -202,O 7.5
24,Tuesday Apr 27,LAD,L,5,6,,15-9,1,Tied,Hendrix,Alexander,Doolittle,3:14,N,15306,1.19,---, CIN,Walker Buehler (R),Jeff Hoffman (R),L -256,O 7.5
23,Monday Apr 26,LAD,L,3,5,10,15-8,1,Tied,Antone,Jansen,,3:49,N,15199,1.22,--, CIN,Julio Urias (L),Tyler Mahle (R),L -179,O 7
22,Sunday Apr 25,LAD,L,7,8,11,15-7,1,up 1.0,Hill,Cleavinger,Melancon,4:59,D,15316,1.43,-, SD,Dustin May (R),Joe Musgrove (R),L -122,O 7
21,Saturday Apr 24,LAD,W,5,4,,15-6,1,up 2.0,Bauer,Johnson,Jansen,3:53,N,15596,1.44,+, SD,Trevor Bauer (R),Blake Snell (L),W -138,O 7
20,Friday Apr 23,LAD,L,1,6,,14-6,1,up 1.0,Darvish,Kershaw,,2:52,N,15222,1.39,--, SD,Clayton Kershaw (L),Yu Darvish (R),L -139,O 6.5
19,Thursday Apr 22,LAD,L,2,3,,14-5,1,up 2.0,Crismatt,Treinen,Melancon,3:02,N,15167,1.4,-, SD,Walker Buehler (R),Ryan Weathers (L),L -160,U 7.5
18,Tuesday Apr 20,LAD,W,1,0,,14-4,1,up 2.5,Urias,Gonzales,Jansen,2:28,D,8998,1.17,+, @ SEA,Julio Urias (L),Marco Gonzales (L),W -184,U 8
17,Monday Apr 19,LAD,L,3,4,,13-4,1,up 2.5,Sheffield,May,Montero,3:11,N,8999,1.21,--, @ SEA,Dustin May (R),Justus Sheffield (L),L -205,U 8.5
