game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
57,Friday May 31,ATL,L,2,8,,30-27,2,3,Turnbull,Foltynewicz,,2:52,N,35524,1.23,---, DET,Mike Foltynewicz (R),Spencer Turnbull (R),L -196,O 9.5
56,Wednesday May 29,ATL,L,4,14,,30-26,2,3.5,Sanchez,Gausman,McGowin,3:11,N,37726,1.31,--, WAS,Kevin Gausman (R),Anibal Sanchez (R),L -167,O 10.5
55,Tuesday May 28,ATL,L,4,5,,30-25,2,2.5,Strasburg,Fried,Doolittle,3:21,N,27573,1.36,-, WAS,Max Fried (L),Stephen Strasburg (R),L -119,P 9
54,Sunday May 26,ATL,W,4,3,10,30-24,2,1.5,Webb,Webb,Jackson,4:07,N,45152,1.27,+, @ STL,Julio Teheran (R),Jack Flaherty (R),W 126,U 9
53,Saturday May 25,ATL,L,3,6,,29-24,2,2.5,Miller,Winkler,Hicks,2:40,N,45760,1.31,-, @ STL,Mike Soroka (R),Dakota Hudson (R),L -112,U 9.5
52,Friday May 24,ATL,W,5,2,,29-23,2,1.5,Foltynewicz,Mikolas,,2:44,N,44630,1.29,+++, @ STL,Mike Foltynewicz (R),Miles Mikolas (R),W 129,U 10
51,Thursday May 23,ATL,W,5,4,13,28-23,2,1.5,Jackson,Moronta,,4:21,D,32463,1.23,++, @ SF,Kevin Gausman (R),Madison Bumgarner (L),W -114,O 7.5
50,Wednesday May 22,ATL,W,9,2,,27-23,2,1.5,Fried,Samardzija,,2:48,N,31402,1.18,+, @ SF,Max Fried (L),Jeff Samardzija (R),W -154,O 7.5
49,Tuesday May 21,ATL,L-wo,3,4,,26-23,2,2.5,Gott,Jackson,,3:16,N,28030,1.22,-, @ SF,Julio Teheran (R),Shaun Anderson (R),L -114,U 7.5
48,Monday May 20,ATL,W,4,1,,26-22,2,2.5,Soroka,Suarez,Newcomb,2:23,N,29815,1.21,+, @ SF,Mike Soroka (R),Andrew Suarez (L),W -146,U 7.5
47,Sunday May 19,ATL,L,2,3,10,25-22,2,2.5,Hader,Parsons,,2:44,D,36548,1.26,-, MIL,Mike Foltynewicz (R),Brandon Woodruff (R),L 128,U 9
46,Saturday May 18,ATL,W-wo,4,3,10,25-21,2,1.5,Webb,Hader,,3:34,N,39121,1.22,++++, MIL,Kevin Gausman (R),Chase Anderson (R),W -125,U 9.5
45,Friday May 17,ATL,W,12,8,,24-21,2,1.5,Fried,Chacin,Jackson,3:25,N,36222,1.19,+++, MIL,Max Fried (L),Jhoulys Chacin (R),W -125,O 9
44,Thursday May 16,ATL,W,10,2,,23-21,2,1.5,Teheran,Wainwright,,3:16,N,28783,1.11,++, STL,Julio Teheran (R),Adam Wainwright (R),W -112,O 10
43,Wednesday May 15,ATL,W,4,0,,22-21,2,2.5,Soroka,Wacha,Jackson,2:40,N,23367,1.04,+, STL,Mike Soroka (R),Michael Wacha (R),W -131,U 10
42,Tuesday May 14,ATL,L,3,14,,21-21,2,3.5,Flaherty,Foltynewicz,,3:00,N,23718,1.13,-, STL,Mike Foltynewicz (R),Jack Flaherty (R),L 113,O 9
41,Sunday May 12,ATL,W,5,3,,21-20,2,3,Fried,Godley,Jackson,3:21,D,27460,1.08,+++, @ ARI,Max Fried (L),Zack Godley (R),W -119,U 9.5
40,Saturday May 11,ATL,W,6,4,,20-20,2,3,Gausman,Kelly,Venters,3:09,N,33168,1.05,++, @ ARI,Kevin Gausman (R),Merrill Kelly (R),W -119,O 9
39,Friday May 10,ATL,W,2,1,,19-20,2,3,Winkler,LÃ³pez,Jackson,3:00,N,21932,0.97,+, @ ARI,Julio Teheran (R),Zack Greinke (R),W 115,U 8.5
38,Thursday May 9,ATL,L-wo,2,3,10,18-20,2,4,Duplantier,Minter,,3:13,N,17751,1.02,----, @ ARI,Mike Soroka (R),Luke Weaver (R),L -103,U 8.5
37,Wednesday May 8,ATL,L,4,9,,18-19,2,3.5,Kershaw,Foltynewicz,,2:58,N,53707,1.03,---, @ LAD,Mike Foltynewicz (R),Clayton Kershaw (L),L 191,O 8
36,Tuesday May 7,ATL,L,0,9,,18-18,2,2.5,Ryu,Fried,,2:42,N,47337,1.15,--, @ LAD,Max Fried (L),Hyun Jin Ryu (L),L 120,O 7.5
35,Monday May 6,ATL,L,3,5,,18-17,2,1.5,Buehler,Gausman,Urias,2:45,N,43393,1.15,-, @ LAD,Kevin Gausman (R),Walker Buehler (R),L 146,P 8
34,Sunday May 5,ATL,W,3,1,10,18-16,2,1.5,Tomlin,Guerrero,Jackson,3:29,D,11885,1.12,+++, @ MIA,Julio Teheran (R),Pablo Lopez (R),W -116,U 7
