game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
127,Thursday Aug 26,PHI,L,7,8,,63-64,2,5,Gallen,Moore,Ramirez,3:54,N,20148,1.04,---, ARI,Matt Moore (L),Zac Gallen (R),L -140,O 9
126,Wednesday Aug 25,PHI,L,4,7,,63-63,2,4.5,McHugh,Wheeler,,2:48,N,25552,1.09,--, TB,Zack Wheeler (R),Ryan Yarbrough (L),L -152,O 8
125,Tuesday Aug 24,PHI,L,1,3,,63-62,2,4,Chargois,Bradley,Kittredge,2:57,N,23402,1.08,-, TB,Ranger Suarez (L),Drew Rasmussen (R),L 104,U 9
124,Sunday Aug 22,PHI,W,7,4,,63-61,2,4.5,Gibson,Weathers,,3:20,D,38548,1.08,+, @ SD,Kyle Gibson (R),Craig Stammen (R),W 148,O 9
123,Saturday Aug 21,PHI,L-wo,3,4,10,62-61,2,4.5,Melancon,Brogdon,,3:43,N,43383,1.33,-, @ SD,Aaron Nola (R),Joe Musgrove (R),L 142,U 8
122,Friday Aug 20,PHI,W,4,3,,62-60,2,3.5,Neris,Snell,Kennedy,3:38,N,40927,1.24,+, @ SD,Matt Moore (L),Blake Snell (L),W 191,U 9
121,Thursday Aug 19,PHI,L,2,6,,61-60,2,3.5,Bumgarner,Wheeler,,2:48,D,7165,1.31,----, @ ARI,Zack Wheeler (R),Madison Bumgarner (L),L -196,P 8
120,Wednesday Aug 18,PHI,L,2,4,,61-59,2,3,Castellanos,Suarez,Clippard,2:57,N,7968,1.5,---, @ ARI,Ranger Suarez (L),Humberto Castellanos (R),L -167,U 9.5
119,Tuesday Aug 17,PHI,L,2,3,,61-58,2,2,Aguilar,Gibson,Clippard,2:49,N,7796,1.64,--, @ ARI,Kyle Gibson (R),Taylor Widener (R),L -150,U 9
118,Sunday Aug 15,PHI,L,4,7,,61-57,2,0.5,Sims,Nola,Givens,3:54,D,28544,1.81,-, CIN,Aaron Nola (R),Sonny Gray (R),L -135,O 8
117,Saturday Aug 14,PHI,W,6,1,,61-56,1,up 0.5,Moore,Castillo,,2:38,D,25100,1.74,+, CIN,Matt Moore (L),Luis Castillo (R),W 117,U 10
116,Friday Aug 13,PHI,L,1,6,,60-56,1,Tied,Mahle,Wheeler,,2:58,N,26074,1.71,-, CIN,Zack Wheeler (R),Tyler Mahle (R),L -161,U 8.5
115,Thursday Aug 12,PHI,W,2,1,,60-55,1,Tied,Bradley,White,Kennedy,3:10,D,26122,1.63,+, LAD,Ranger Suarez (L),Mitch White (R),W 115,U 10
114,Wednesday Aug 11,PHI,L,2,8,,59-55,1,up 0.5,Graterol,Gibson,,3:50,N,32186,1.75,--, LAD,Connor Brogdon (R),David Price (L),L 115,P 10
113,Tuesday Aug 10,PHI,L,0,5,,59-54,1,up 1.0,Vesia,Hammer,,3:35,N,28333,1.76,-, LAD,Aaron Nola (R),Max Scherzer (R),L 131,U 8.5
112,Sunday Aug 8,PHI,W,3,0,,59-53,1,up 2.0,Wheeler,Walker,,2:20,D,39186,2.61,++++++++, NYM,Zack Wheeler (R),Taijuan Walker (R),W -180,U 8
111,Saturday Aug 7,PHI,W,5,3,,58-53,1,up 1.0,Hammer,Megill,Kennedy,3:35,D,37057,2.53,+++++++, NYM,Ranger Suarez (L),Tylor Megill (R),W -111,U 9.5
110,Friday Aug 6,PHI,W,4,2,,57-53,1,Tied,Gibson,Stroman,Kennedy,3:16,N,30106,2.5,++++++, NYM,Kyle Gibson (R),Marcus Stroman (R),W -113,U 9.5
109,Thursday Aug 5,PHI,W,7,6,,56-53,2,1,Llovera,Finnegan,Bradley,3:43,D,22575,1.65,+++++, @ WAS,Aaron Nola (R),Joe Ross (R),W -146,O 9
108,Wednesday Aug 4,PHI,W,9,5,,55-53,2,2,Moore,Espino,,3:10,N,18482,1.59,++++, @ WAS,Chase Anderson (R),Paolo Espino (R),W 100,O 9
107,Tuesday Aug 3,PHI,W,5,4,,54-53,2,2,Wheeler,Corbin,Alvarado,2:35,N,17417,1.47,+++, @ WAS,Zack Wheeler (R),Patrick Corbin (L),W -175,O 8
106,Monday Aug 2,PHI,W,7,5,,53-53,2,3,Bradley,Klobosits,,3:16,N,16393,1.29,++, @ WAS,Ranger Suarez (L),Josiah Gray (R),W -122,O 8.5
105,Sunday Aug 1,PHI,W,15,4,,52-53,2,4,Gibson,Keller,,3:44,D,17875,1.02,+, @ PIT,Kyle Gibson (R),Mitch Keller (R),W -152,O 9
104,Saturday Jul 31,PHI,L-wo,2,3,,51-53,2,5,Stratton,Alvarado,,2:59,N,32071,1.17,--, @ PIT,Aaron Nola (R),JT Brubaker (R),L -175,U 7.5
103,Friday Jul 30,PHI,L,0,7,,51-52,2,4,Crowe,Velasquez,,3:33,N,20591,1.12,-, @ PIT,Vince Velasquez (R),Wil Crowe (R),L -125,U 9
102,Thursday Jul 29 (2),PHI,W-wo,11,8,8,51-51,2,4,Suarez,Clay,,3:18,N,19219,1.13,+, WAS,Cristopher Sanchez (L),Patrick Corbin (L),W -145,O 7
100,Tuesday Jul 27,PHI,L,4,6,,50-50,2,4,Suero,Moore,Hand,3:14,N,20135,1.26,-, WAS,Matt Moore (L),Erick Fedde (R),L -121,U 10.5
99,Monday Jul 26,PHI,W-wo,6,5,,50-49,2,4,Bradley,Hand,,3:37,N,23265,1.27,++, WAS,Spencer Howard (R),Joe Ross (R),W -127,O 9
98,Sunday Jul 25,PHI,W,2,1,,49-49,2,4.5,Nola,Toussaint,Suarez,2:30,D,19370,1.29,+, ATL,Aaron Nola (R),Touki Toussaint (R),W -161,U 9.5
97,Saturday Jul 24,PHI,L,3,15,,48-49,2,4.5,Tomlin,Velasquez,,3:31,N,24479,1.28,-, ATL,Vince Velasquez (R),Drew Smyly (L),L -124,O 10.5
96,Friday Jul 23,PHI,W,5,1,,48-48,2,4.5,Wheeler,Fried,,3:10,N,23546,1.23,+, ATL,Zack Wheeler (R),Max Fried (L),W -153,U 7.5
95,Thursday Jul 22,PHI,L,2,7,,47-48,2,4.5,Morton,Moore,,3:09,N,22645,1.3,---, ATL,Matt Moore (L),Charlie Morton (R),L 128,O 8.5
94,Wednesday Jul 21,PHI,L-wo,5,6,10,47-47,2,4,Kriske,Suarez,,4:17,N,34112,1.24,--, @ NYY,Spencer Howard (R),Asher Wojciechowski (R),L -110,O 10.5
93,Tuesday Jul 20,PHI,L,4,6,,47-46,2,3,Cessa,Nola,Chapman,3:46,N,36106,1.32,-, @ NYY,Aaron Nola (R),Domingo German (R),L -134,O 9
92,Sunday Jul 18,PHI,W,7,4,,47-45,2,2.5,Wheeler,Bender,Neris,3:28,D,20588,1.31,++, MIA,Zack Wheeler (R),Braxton Garrett (L),W -229,-
91,Saturday Jul 17,PHI,W-wo,4,2,10,46-45,2,2.5,Alvarado,Garcia,,3:30,D,21390,1.27,+, MIA,Vince Velasquez (R),Zach Thompson (R),W -121,U 9.5
90,Friday Jul 16 (2),PHI,L,0,7,7,45-45,2,3.5,Holloway,Eflin,,2:21,N,28712,1.15,-, MIA,Zach Eflin (R),Ross Detwiler (L),L -170,O 6.5
89,Friday Jul 16 (1),PHI,W,5,2,7,45-44,2,3.5,Bradley,Alcantara,Suarez,2:35,D,,1.21,+++, MIA,Matt Moore (L),Sandy Alcantara (R),W 118,O 6.5
88,Sunday Jul 11,PHI,W,5,4,,44-44,2,4,Sanchez,Pivetta,Suarez,3:35,D,32586,1.01,++, @ BOS,Brandon Kintzler (R),Nick Pivetta (R),W 173,U 10.5
87,Saturday Jul 10,PHI,W,11,2,,43-44,3,5,Falter,Perez,,3:27,D,33202,0.92,+, @ BOS,Matt Moore (L),Martin Perez (L),W 142,O 11
86,Friday Jul 9,PHI,L,5,11,,42-44,3,5.5,Richards,Velasquez,,3:44,N,32641,1.01,-, @ BOS,Vince Velasquez (R),Garrett Richards (R),L 120,O 11.5
85,Thursday Jul 8,PHI,W,8,0,,42-43,2,4.5,Eflin,Alzolay,,3:15,N,30727,0.91,+, @ CHC,Zach Eflin (R),Adbert Alzolay (R),W -103,O 7
84,Wednesday Jul 7,PHI,L,3,8,,41-43,3,5,Mills,Wheeler,,2:54,N,28860,1,-, @ CHC,Zack Wheeler (R),Alec Mills (R),L -138,O 7
83,Tuesday Jul 6,PHI,W,15,10,,41-42,2,4.5,Nola,Arrieta,,3:45,N,30095,0.9,++, @ CHC,Aaron Nola (R),Jake Arrieta (R),W -137,O 10
82,Monday Jul 5,PHI,W,13,3,,40-42,3,5,Brogdon,Brothers,,3:33,N,37165,0.79,+, @ CHC,Matt Moore (L),Zach Davies (R),W 139,O 11
81,Sunday Jul 4,PHI,L,1,11,,39-42,4,5,Adams,Velasquez,,3:45,D,25592,0.95,-, SD,Vince Velasquez (R),Blake Snell (L),L 119,O 9
80,Saturday Jul 3,PHI,W,4,2,,39-41,3,4.5,Eflin,Darvish,Suarez,2:50,D,25053,0.8,++, SD,Zach Eflin (R),Yu Darvish (R),W 140,U 8.5
79,Friday Jul 2,PHI,W-wo,4,3,10,38-41,4,4.5,Suarez,Adams,,3:09,N,22653,0.78,+, SD,Zack Wheeler (R),Chris Paddack (R),W -114,U 8.5
78,Wednesday Jun 30,PHI,L,6,11,,37-41,4,5.5,Pop,Nola,,4:06,N,17190,0.83,-, MIA,Aaron Nola (R),Jordan Holloway (R),L -219,O 8.5
77,Tuesday Jun 29,PHI,W,4,3,,37-40,3,5.5,Velasquez,Rogers,Alvarado,3:25,N,18079,0.87,+, MIA,Vince Velasquez (R),Trevor Rogers (L),W -105,U 9
76,Monday Jun 28,PHI,L,4,12,,36-40,4,5.5,Hembree,Feliz,,3:18,N,21006,0.88,-, @ CIN,Spencer Howard (R),Wade Miley (L),L 144,O 9.5
75,Sunday Jun 27,PHI,W,4,2,,36-39,3,5.5,Wheeler,Stroman,Bradley,3:21,D,25488,1.1,+, @ NYM,Zack Wheeler (R),Marcus Stroman (R),W 105,U 7
74,Saturday Jun 26,PHI,L-wo,3,4,,35-39,3,6.5,Diaz,Neris,,3:05,D,29205,1.23,-, @ NYM,Zach Eflin (R),Jacob deGrom (R),L 227,O 6.5
73,Friday Jun 25 (2),PHI,W,2,1,8,35-38,3,5.5,Bradley,Reid-Foley,Neris,2:32,N,29012,1.02,+, @ NYM,Matt Moore (L),David Peterson (L),W 133,U 7
72,Friday Jun 25 (1),PHI,L-wo,1,2,8,34-38,3,5.5,Lugo,Suarez,,3:03,D,,1.16,----, @ NYM,Aaron Nola (R),Taijuan Walker (R),L 111,U 5.5
71,Wednesday Jun 23,PHI,L,12,13,,34-37,3,5.5,Rainey,Neris,Espino,4:19,D,17892,1.07,---, WAS,Vince Velasquez (R),Erick Fedde (R),L -105,O 9
70,Tuesday Jun 22,PHI,L,2,3,,34-36,2,4.5,Scherzer,Wheeler,Hand,3:52,N,19652,1.19,--, WAS,Zack Wheeler (R),Max Scherzer (R),L -108,U 6.5
69,Sunday Jun 20,PHI,L,2,11,,34-35,2,4.5,Long,Eflin,,2:51,D,18265,1.06,-, @ SF,Zach Eflin (R),Sam Long (L),L 111,O 8
68,Saturday Jun 19,PHI,W,13,6,,34-34,2,4.5,Suarez,Garcia,,3:47,D,16774,1.01,+, @ SF,Aaron Nola (R),Alex Wood (L),W 106,O 7.5
67,Friday Jun 18,PHI,L,3,5,,33-34,2,5,Cueto,Velasquez,McGee,3:02,N,16170,0.99,-, @ SF,Vince Velasquez (R),Johnny Cueto (R),L 129,U 8.5
66,Wednesday Jun 16,PHI,W,2,0,,33-33,2,5.5,Wheeler,Kershaw,Neris,3:15,N,52157,0.98,+, @ LAD,Zack Wheeler (R),Clayton Kershaw (L),W 128,U 7
65,Tuesday Jun 15,PHI,L,3,5,,32-33,2,5.5,Kelly,Suarez,Treinen,3:23,N,52078,1.03,--, @ LAD,Zach Eflin (R),Julio Urias (L),L 145,U 8.5
64,Monday Jun 14,PHI,L,1,3,,32-32,2,4.5,Price,Howard,Jansen,3:09,N,15761,1.13,-, @ LAD,Spencer Howard (R),Tony Gonsolin (R),L 159,U 9.5
63,Sunday Jun 13,PHI,W,7,0,,32-31,2,3.5,Nola,German,,2:57,D,38512,1.08,++++, NYY,Aaron Nola (R),Domingo German (R),W -128,U 8
62,Saturday Jun 12,PHI,W-wo,8,7,10,31-31,2,4.5,Bradley,Chapman,,4:02,D,38450,0.97,+++, NYY,Vince Velasquez (R),Jameson Taillon (R),W 112,O 9
61,Thursday Jun 10,PHI,W-wo,4,3,10,30-31,2,4,Alvarado,Martin,,3:30,D,14261,1.11,++, ATL,Zack Wheeler (R),Ian Anderson (R),W -128,U 7.5
60,Wednesday Jun 9,PHI,W-wo,2,1,,29-31,3,4.5,Suarez,Smith,,2:51,N,13552,1.1,+, ATL,Zach Eflin (R),Tucker Davidson (L),W -130,U 9.5
59,Tuesday Jun 8,PHI,L,5,9,,28-31,3,4.5,Newcomb,Brogdon,,3:45,N,13125,1.11,-, ATL,Aaron Nola (R),Drew Smyly (L),L -150,O 9
58,Sunday Jun 6,PHI,W,12,6,,28-30,3,4.5,Coonrod,Finnegan,,4:06,D,15108,1.03,++, WAS,Vince Velasquez (R),Austin Voth (R),W -118,O 9.5
57,Saturday Jun 5,PHI,W,5,2,,27-30,3,4.5,Suarez,Ross,Brogdon,3:11,D,16118,1,+, WAS,Spencer Howard (R),Joe Ross (R),W -115,U 10
56,Friday Jun 4,PHI,L,1,2,,26-30,3,4.5,Scherzer,Wheeler,Hand,2:56,N,15030,0.99,-, WAS,Zack Wheeler (R),Max Scherzer (R),L 106,U 7
55,Tuesday Jun 1,PHI,W,17,3,,26-29,3,4.5,Nola,Gray,,3:36,N,10788,0.84,+, @ CIN,Aaron Nola (R),Sonny Gray (R),W 100,O 7.5
54,Monday May 31,PHI,L,1,11,,25-29,3,5.5,Miley,Velasquez,,2:53,D,17878,0.9,---, @ CIN,Vince Velasquez (R),Wade Miley (L),L -105,O 8.5
53,Sunday May 30,PHI,L,2,6,,25-28,3,4.5,Fleming,Eflin,,3:12,D,7479,0.92,--, @ TB,Zach Eflin (R),Collin McHugh (R),L 130,O 7.5
52,Saturday May 29,PHI,L,3,5,,25-27,2,4,Castillo,Coonrod,Feyereisen,3:06,D,7316,1.01,-, @ TB,Zack Wheeler (R),Ryan Yarbrough (L),L 108,O 7
51,Thursday May 27,PHI,W,3,2,,25-26,2,3,Alvarado,Garcia,Neris,3:11,D,4932,1.14,+, @ MIA,Spencer Howard (R),Pablo Lopez (R),W 126,U 6.5
50,Wednesday May 26,PHI,L,2,4,,24-26,3,2.5,Detwiler,Coonrod,Garcia,3:29,N,4760,1.14,-, @ MIA,Aaron Nola (R),Nick Neidert (R),L -167,U 7
49,Tuesday May 25,PHI,W,2,0,,24-25,3,2,Velasquez,Alcantara,Neris,2:49,N,4864,1.16,+, @ MIA,Vince Velasquez (R),Sandy Alcantara (R),W 129,U 7
48,Monday May 24,PHI,L,6,9,,23-25,3,2,Cimber,Eflin,Floro,3:23,N,4527,1.15,-, @ MIA,Zach Eflin (R),Trevor Rogers (L),L 122,O 6.5
47,Sunday May 23,PHI,W,6,2,,23-24,2,2,Wheeler,Rodriguez,,3:19,D,15360,0.94,+, BOS,Zack Wheeler (R),Eduardo Rodriguez (L),W -124,O 7.5
46,Saturday May 22,PHI,L,3,4,,22-24,2,3,Eovaldi,Howard,Barnes,3:40,N,15424,1.01,----, BOS,Spencer Howard (R),Nathan Eovaldi (R),L 119,U 9
45,Friday May 21,PHI,L,3,11,,22-23,2,3,Perez,Nola,,3:35,N,15279,1.06,---, BOS,Aaron Nola (R),Martin Perez (L),L -147,O 8.5
44,Thursday May 20,PHI,L,0,6,,22-22,2,2,Alcantara,Hale,,3:08,N,11503,1.28,--, MIA,David Hale (R),Sandy Alcantara (R),L -115,U 8
43,Wednesday May 19,PHI,L,1,3,,22-21,2,1.5,Rogers,Eflin,Garcia,3:02,N,11549,1.36,-, MIA,Zach Eflin (R),Trevor Rogers (L),L -121,U 7.5
42,Tuesday May 18,PHI,W,8,3,,22-20,2,1.5,Bradley,Floro,,3:34,N,11114,1.27,+, MIA,Zack Wheeler (R),Cody Poteet (R),W -181,O 7.5
41,Sunday May 16,PHI,L,8,10,,21-20,2,1,Ray,Anderson,,3:45,D,1107,1.17,--, @ TOR,Chase Anderson (R),Robbie Ray (L),L 179,O 10
40,Saturday May 15,PHI,L,0,4,,21-19,2,1,Bergen,Nola,,3:13,N,1397,1.23,-, @ TOR,Aaron Nola (R),Anthony Kay (L),L -140,U 10
39,Friday May 14,PHI,W,5,1,,21-18,2,1,Brogdon,Thornton,,3:38,N,1171,1.14,+, @ TOR,Vince Velasquez (R),Steven Matz (L),W 131,U 10.5
38,Thursday May 13,PHI,L,1,5,,20-18,2,2,Corbin,Eflin,,2:38,D,8710,1.21,-, @ WAS,Zach Eflin (R),Patrick Corbin (L),L 103,U 8.5
37,Wednesday May 12,PHI,W,5,2,10,20-17,2,1.5,Alvarado,Hand,Neris,3:46,N,8610,1.29,++, @ WAS,Zack Wheeler (R),Jon Lester (L),W -125,U 8.5
36,Tuesday May 11,PHI,W,6,2,,19-17,2,1.5,Anderson,Fedde,,3:58,N,8559,1.2,+, @ WAS,Chase Anderson (R),Erick Fedde (R),W 111,U 9
35,Sunday May 9,PHI,L,1,6,,18-17,2,1.5,Ynoa,Nola,,2:44,N,28829,1.3,--, @ ATL,Aaron Nola (R),Huascar Ynoa (R),L -101,U 8
34,Saturday May 8,PHI,L-wo,7,8,12,18-16,2,0.5,Webb,De Los Santos,,4:47,N,39852,1.32,-, @ ATL,Vince Velasquez (R),Ian Anderson (R),L 140,O 9
33,Friday May 7,PHI,W,12,2,,18-15,1,up 0.5,Eflin,Morton,,3:23,N,38952,1.32,+++++, @ ATL,Zach Eflin (R),Charlie Morton (R),W 127,O 8
32,Thursday May 6,PHI,W,2,0,,17-15,1,up 0.5,Wheeler,Woodruff,,2:41,D,10768,1.13,++++, MIL,Zack Wheeler (R),Brandon Woodruff (R),W 107,U 6.5
31,Wednesday May 5,PHI,W,5,4,,16-15,1,up 0.5,Kintzler,Peralta,Alvarado,3:07,N,10110,1.07,+++, MIL,Chase Anderson (R),Freddy Peralta (R),W 121,O 7.5
30,Tuesday May 4,PHI,W,6,5,,15-15,1,Tied,Nola,Lauer,Coonrod,3:21,N,10388,1.04,++, MIL,Aaron Nola (R),Eric Lauer (L),W -161,O 7.5
29,Monday May 3,PHI,W,4,3,,14-15,3,0.5,Velasquez,Houser,Neris,3:18,N,10651,0.97,+, MIL,Vince Velasquez (R),Adrian Houser (R),W 101,U 8.5
28,Sunday May 2,PHI,L,7,8,,13-15,3,1.5,Barnes,Kintzler,Familia,3:54,N,10964,1.16,--, NYM,Zach Eflin (R),David Peterson (L),L -123,O 9
27,Saturday May 1,PHI,L,4,5,,13-14,2,0.5,May,Neris,Diaz,2:56,N,10948,1.23,-, NYM,Zack Wheeler (R),Taijuan Walker (R),L -101,O 7.5
26,Friday Apr 30,PHI,W,2,1,,13-13,1,up 0.5,Anderson,Stroman,Coonrod,3:20,N,10914,1.17,+, NYM,Chase Anderson (R),Marcus Stroman (R),W 145,U 8
25,Thursday Apr 29,PHI,L-wo,3,4,10,13-Dec,2,0.5,Reyes,Hale,,3:10,D,13159,1.08,-, @ STL,Aaron Nola (R),Kwang-hyun Kim (L),L -115,O 6.5
24,Wednesday Apr 28,PHI,W,5,3,,12-Dec,1,Tied,Kintzler,Cabrera,Neris,3:19,N,12701,0.99,+, @ STL,Vince Velasquez (R),Johan Oviedo (R),W -105,U 8.5
23,Tuesday Apr 27,PHI,L,2,5,,12-Nov,2,1,Martinez,Eflin,Reyes,2:42,N,12895,1.04,-, @ STL,Zach Eflin (R),Carlos Martinez (R),L -108,U 8.5
22,Monday Apr 26,PHI,W,2,1,,11-Nov,2,1,Wheeler,Wainwright,Neris,2:22,N,12866,0.97,+, @ STL,Zack Wheeler (R),Adam Wainwright (R),W -106,U 8.5
21,Sunday Apr 25,PHI,L,2,12,,11-Oct,2,1.5,Gray,Anderson,,3:16,D,20244,1.02,-, @ COL,Chase Anderson (R),Jon Gray (R),L -102,O 11.5
20,Saturday Apr 24,PHI,W,7,5,,10-Oct,2,0.5,Nola,Chacin,Neris,3:11,N,20214,0.96,+, @ COL,Aaron Nola (R),Antonio Senzatela (R),W -173,O 10
19,Friday Apr 23,PHI,L-wo,4,5,,10-Sep,2,1.5,Givens,Neris,,3:22,N,14025,0.98,-, @ COL,Vince Velasquez (R),German Marquez (R),L 114,U 10.5
18,Wednesday Apr 21,PHI,W-wo,6,5,,9-Sep,2,1,Neris,Peralta,,3:15,D,9537,0.93,+, SF,Zach Eflin (R),Anthony DeSclafani (R),W -113,O 8
17,Tuesday Apr 20,PHI,L,7,10,,9-Aug,2,2,Alvarez,Brogdon,,3:16,N,10584,1.05,--, SF,Zack Wheeler (R),Logan Webb (R),L -143,O 8.5
