game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
142,Saturday Sep 11,ATL,L,4,6,,75-67,1,up 3.0,Bass,Rodriguez,Floro,3:23,N,35250,1.45,-,†MIA,Charlie Morton†(R),Elieser Hernandez†(R),L†-252,O†8
141,Friday Sep 10,ATL,W,6,2,,75-66,1,up 4.0,Anderson,Rogers,,3:24,N,33850,1.82,++,†MIA,Ian Anderson†(R),Trevor Rogers†(L),W†-180,P†8
140,Thursday Sep 9,ATL,W-wo,7,6,10,74-66,1,up 3.0,Webb,Suero,,3:47,N,23657,2.14,+,†WAS,Huascar Ynoa†(R),Erick Fedde†(R),W†-221,O†9
139,Wednesday Sep 8,ATL,L,2,4,,73-66,1,up 2.0,Voth,Rodriguez,Finnegan,3:35,N,20074,2.09,-,†WAS,Touki Toussaint†(R),Sean Nolin†(L),L†-194,U†10
138,Tuesday Sep 7,ATL,W,8,5,,73-65,1,up 2.0,Jackson,Harper,Smith,3:14,N,20544,2.19,++,†WAS,Max Fried†(L),Paolo Espino†(R),W†-257,O†9
137,Sunday Sep 5,ATL,W,9,2,,72-65,1,up 1.5,Morton,Feltner,,2:38,D,33957,2.04,+,†@ COL,Charlie Morton†(R),Ryan Feltner†(R),W†-198,U†11.5
136,Saturday Sep 4,ATL,L,6,7,,71-65,1,up 1.5,Kinley,Minter,Estevez,3:10,N,35351,2.02,--,†@ COL,Ian Anderson†(R),German Marquez†(R),L†-113,O†11
135,Friday Sep 3,ATL,L,3,4,,71-64,1,up 1.5,Senzatela,Ynoa,Estevez,2:31,N,24371,1.99,-,†@ COL,Huascar Ynoa†(R),Antonio Senzatela†(R),L†-135,U†11
134,Thursday Sep 2,ATL,W,6,5,,71-63,1,up 1.5,Webb,Almonte,Smith,2:51,N,21481,1.9,+,†@ COL,Touki Toussaint†(R),Chi Chi Gonzalez†(R),W†-151,U†13
133,Wednesday Sep 1,ATL,L,3,4,,70-63,1,up 1.5,Bickford,Martin,Kelly,3:00,N,47473,1.82,---,†@ LAD,Max Fried†(L),Max Scherzer†(R),L†190,U†7.5
132,Tuesday Aug 31,ATL,L,2,3,,70-62,1,up 2.0,Treinen,Matzek,Jansen,2:55,N,44952,1.54,--,†@ LAD,Charlie Morton†(R),Walker Buehler†(R),L†172,U†7.5
131,Monday Aug 30,ATL,L,3,5,,70-61,1,up 3.0,Urias,Smyly,Treinen,3:00,N,49410,1.23,-,†@ LAD,Drew Smyly†(L),Julio Urias†(L),L†186,U†8.5
130,Sunday Aug 29,ATL,W,9,0,,70-60,1,up 4.0,Anderson,DeSclafani,,3:15,D,28820,1.24,+,†SF,Ian Anderson†(R),Anthony DeSclafani†(R),W†-129,P†9
129,Saturday Aug 28,ATL,L,0,5,,69-60,1,up 4.0,Webb,Ynoa,,2:53,N,39558,0.97,-,†SF,Huascar Ynoa†(R),Logan Webb†(R),L†-104,U†8.5
128,Friday Aug 27,ATL,W,6,5,,69-59,1,up 5.0,Minter,Watson,Smith,2:54,N,35586,1.07,+,†SF,Max Fried†(L),Kevin Gausman†(R),W†-120,O†8.5
127,Tuesday Aug 24,ATL,L,4,5,,68-59,1,up 4.0,Holmes,Morton,Peralta,3:35,N,37426,1.38,--,†NYY,Charlie Morton†(R),Andrew Heaney†(L),L†-138,P†9
126,Monday Aug 23,ATL,L,1,5,,68-58,1,up 4.0,Montgomery,Ynoa,,2:58,N,39176,1.23,-,†NYY,Huascar Ynoa†(R),Jordan Montgomery†(L),L†101,U†9
125,Sunday Aug 22,ATL,W,3,1,,68-57,1,up 4.5,Toussaint,Means,Smith,2:55,D,11180,1.28,+++++++++,†@ BAL,Touki Toussaint†(R),John Means†(L),W†-163,U†9.5
124,Saturday Aug 21,ATL,W,5,4,,67-57,1,up 4.5,Smyly,Harvey,Smith,3:01,N,15774,1.5,++++++++,†@ BAL,Drew Smyly†(L),Matt Harvey†(R),W†-170,U†11
123,Friday Aug 20,ATL,W,3,0,,66-57,1,up 3.5,Fried,Akin,,2:29,N,13583,1.57,+++++++,†@ BAL,Max Fried†(L),Keegan Akin†(L),W†-243,U†10
122,Wednesday Aug 18,ATL,W,11,9,,65-57,1,up 3.0,Morton,Luzardo,,3:49,N,6871,1.75,++++++,†@ MIA,Charlie Morton†(R),Jesus Luzardo†(L),W†-230,O†7.5
121,Tuesday Aug 17,ATL,W,2,0,,64-57,1,up 2.0,Martin,Alcantara,Smith,2:33,N,6079,1.85,+++++,†@ MIA,Huascar Ynoa†(R),Sandy Alcantara†(R),W†-138,U†7.5
120,Monday Aug 16,ATL,W,12,2,,63-57,1,up 1.0,Toussaint,Garrett,,3:28,N,6442,1.89,++++,†@ MIA,Touki Toussaint†(R),Braxton Garrett†(L),W†-162,O†8.5
119,Sunday Aug 15,ATL,W,6,5,,62-57,1,up 0.5,Chavez,Espino,Smith,3:19,D,27488,1.74,+++,†@ WAS,Drew Smyly†(L),Paolo Espino†(R),W†-150,O†9.5
118,Saturday Aug 14,ATL,W,12,2,,61-57,2,0.5,Fried,Corbin,,3:17,N,27959,1.69,++,†@ WAS,Max Fried†(L),Patrick Corbin†(L),W†-163,O†9
117,Friday Aug 13,ATL,W,4,2,,60-57,3,0.5,Morton,Gray,Smith,3:02,N,24812,1.49,+,†@ WAS,Charlie Morton†(R),Josiah Gray†(R),W†-170,U†9
116,Thursday Aug 12,ATL,L,3,12,,59-57,3,1.5,Guti√©rrez,Muller,,3:12,N,23995,1.67,-,†CIN,Kyle Muller†(L),Vladimir Gutierrez†(R),L†-160,O†10
115,Wednesday Aug 11,ATL,W-wo,8,6,11,59-56,2,0.5,Santana,Sims,,3:58,N,23375,1.56,+++,†CIN,Touki Toussaint†(R),Wade Miley†(L),W†-124,O†9.5
114,Tuesday Aug 10,ATL,W,3,2,,58-56,3,1.5,Smyly,Hembree,Smith,3:02,N,24432,1.41,++,†CIN,Drew Smyly†(L),Sonny Gray†(R),W†-121,U†9.5
113,Sunday Aug 8,ATL,W,5,4,,57-56,3,2.5,Fried,Corbin,Martin,2:42,D,29101,1.34,+,†WAS,Max Fried†(L),Patrick Corbin†(L),W†-205,O†8.5
112,Saturday Aug 7,ATL,L,2,3,,56-56,3,2.5,Machado,Smith,Finnegan,3:01,N,38300,1.5,-,†WAS,Charlie Morton†(R),Josiah Gray†(R),L†-261,U†8.5
111,Friday Aug 6,ATL,W,8,4,,56-55,3,1.5,Santana,Fedde,,3:11,N,34454,1.32,++++,†WAS,Kyle Muller†(L),Erick Fedde†(R),W†-200,O†9
110,Thursday Aug 5,ATL,W,8,4,,55-55,3,2.5,Santana,Gallegos,,3:30,N,30549,1.24,+++,†@ STL,Touki Toussaint†(R),Wade LeBlanc†(L),W†-120,O†9
109,Wednesday Aug 4,ATL,W,7,4,,54-55,3,3.5,Martin,Gallegos,Smith,3:28,N,32205,1.21,++,†@ STL,Drew Smyly†(L),J.A. Happ†(L),W†-104,O†9
108,Tuesday Aug 3,ATL,W,6,1,,53-55,3,3.5,Fried,Lester,,2:39,N,31509,1.06,+,†@ STL,Max Fried†(L),Jon Lester†(L),W†-131,U†8.5
107,Sunday Aug 1,ATL,L,1,2,,52-55,3,5,Anderson,Morton,Hader,2:38,D,33469,1.08,-,†MIL,Charlie Morton†(R),Brett Anderson†(L),L†-166,U†9
106,Saturday Jul 31,ATL,W,8,1,,52-54,2,5,Chavez,Woodruff,,3:27,N,39088,1.01,+,†MIL,Kyle Muller†(L),Brandon Woodruff†(R),W†126,P†9
105,Friday Jul 30,ATL,L,5,9,,51-54,3,5,Boxberger,Toussaint,,3:37,N,38680,1.03,-,†MIL,Touki Toussaint†(R),Corbin Burnes†(R),L†131,O†8.5
104,Thursday Jul 29,ATL,W,6,3,,51-53,3,5,Chavez,Walker,Smith,2:53,D,26080,1.33,+,†@ NYM,Drew Smyly†(L),Taijuan Walker†(R),W†115,O†8.5
103,Wednesday Jul 28,ATL,L,1,2,,50-53,3,6,May,Fried,Diaz,3:01,N,25787,1.52,-,†@ NYM,Max Fried†(L),Tylor Megill†(R),L†112,U†8
102,Tuesday Jul 27,ATL,W,12,5,,50-52,3,5,Morton,Eickhoff,,3:10,N,24000,1.24,+,†@ NYM,Charlie Morton†(R),Jerad Eickhoff†(R),W†-140,O†9
101,Monday Jul 26 (2),ATL,L,0,1,7,49-52,3,6,May,Jackson,Diaz,2:11,N,24384,1.5,-,†@ NYM,Bryse Wilson†(R),Aaron Loup†(L),L†156,-
100,Monday Jul 26 (1),ATL,W,2,0,7,49-51,3,6,Muller,Stroman,Smith,2:12,N,,1.3,+,†@ NYM,Kyle Muller†(L),Marcus Stroman†(R),W†135,U†6.5
99,Sunday Jul 25,ATL,L,1,2,,48-51,3,6,Nola,Toussaint,Suarez,2:30,D,19370,1.25,-,†@ PHI,Touki Toussaint†(R),Aaron Nola†(R),L†148,U†9.5
98,Saturday Jul 24,ATL,W,15,3,,48-50,3,5,Tomlin,Velasquez,,3:31,N,24479,0.98,+,†@ PHI,Drew Smyly†(L),Vince Velasquez†(R),W†115,O†10.5
97,Friday Jul 23,ATL,L,1,5,,47-50,3,6,Wheeler,Fried,,3:10,N,23546,1.17,-,†@ PHI,Max Fried†(L),Zack Wheeler†(R),L†140,U†7.5
96,Thursday Jul 22,ATL,W,7,2,,47-49,3,5,Morton,Moore,,3:09,N,22645,1.06,+,†@ PHI,Charlie Morton†(R),Matt Moore†(L),W†-139,O†8.5
95,Wednesday Jul 21 (2),ATL,L,5,6,7,46-49,3,5.5,Hudson,Smith,Melancon,3:17,N,28621,0.87,--,†SD,Bryse Wilson†(R),Reiss Knehr†(R),L†-119,O†8
94,Wednesday Jul 21 (1),ATL,L,2,3,7,46-48,3,5.5,Paddack,Muller,Melancon,2:36,D,,0.98,-,†SD,Kyle Muller†(L),Chris Paddack†(R),L†107,U†7.5
93,Tuesday Jul 20,ATL,W,2,1,,46-47,3,4,Toussaint,Darvish,Smith,2:50,N,36621,0.82,+,†SD,Touki Toussaint†(R),Yu Darvish†(R),W†155,U†9
92,Sunday Jul 18,ATL,L,5,7,,45-47,3,4.5,Springs,Minter,Fairbanks,3:11,D,34544,0.99,-,†TB,Drew Smyly†(L),Rich Hill†(L),L†-109,O†9
91,Saturday Jul 17,ATL,W,9,0,,45-46,3,3.5,Fried,Fleming,,2:33,N,40868,0.93,+,†TB,Max Fried†(L),Josh Fleming†(L),W†-111,O†8.5
90,Friday Jul 16,ATL,L,6,7,10,44-46,3,4.5,Wisler,Chavez,Fairbanks,3:46,N,40485,0.97,--,†TB,Charlie Morton†(R),Michael Wacha†(R),L†-128,O†8.5
89,Sunday Jul 11,ATL,L,4,7,,44-45,3,4.5,Lopez,Anderson,,3:05,D,9456,1.09,-,†@ MIA,Ian Anderson†(R),Pablo Lopez†(R),L†118,O†6.5
88,Saturday Jul 10,ATL,W,5,4,,44-44,2,4.5,Fried,Rogers,Smith,3:37,D,12178,0.93,+++,†@ MIA,Max Fried†(L),Trevor Rogers†(L),W†-104,O†7
87,Friday Jul 9,ATL,W,5,0,,43-44,2,5,Morton,Bass,,3:01,N,7446,0.91,++,†@ MIA,Charlie Morton†(R),Anthony Bass†(R),W†-153,U†8
86,Wednesday Jul 7,ATL,W,14,3,,42-44,3,5,Smyly,Crick,,4:08,D,10094,0.74,+,†@ PIT,Drew Smyly†(L),Wil Crowe†(R),W†-150,O†9.5
85,Tuesday Jul 6,ATL,L-wo,1,2,,41-44,4,5.5,Rodriguez,Matzek,,3:20,N,10844,0.8,--,†@ PIT,Ian Anderson†(R),Chad Kuhl†(R),L†-180,U†9
84,Monday Jul 5,ATL,L,1,11,,41-43,3,5,De Jong,Fried,,3:31,N,11600,0.89,-,†@ PIT,Max Fried†(L),Chase De Jong†(R),L†-186,O†9
83,Sunday Jul 4,ATL,W-wo,8,7,10,41-42,2,4,Smith,Bass,,4:08,D,34485,0.9,+,†MIA,Charlie Morton†(R),Zach Thompson†(R),W†-174,O†8.5
82,Saturday Jul 3,ATL,L,2,3,,40-42,3,4.5,Alcantara,Muller,Garcia,3:14,D,38526,0.98,-,†MIA,Kyle Muller†(L),Sandy Alcantara†(R),L†-119,U†9
81,Friday Jul 2,ATL,W,1,0,,40-41,3,3.5,Smyly,Lopez,Smith,3:24,N,38203,0.97,+++,†MIA,Drew Smyly†(L),Pablo Lopez†(R),W†-105,U†9
80,Thursday Jul 1,ATL,W-wo,4,3,,39-41,3,4,Smith,Lugo,,3:05,N,35777,1.02,++,†NYM,Ian Anderson†(R),Jacob deGrom†(R),W†153,P†7
79,Wednesday Jun 30,ATL,W,20,2,,38-41,3,5,Fried,Peterson,,3:21,N,28405,0.89,+,†NYM,Max Fried†(L),David Peterson†(L),W†-149,O†9
78,Tuesday Jun 29,ATL,L,3,4,,37-41,4,6,Smith,Minter,Diaz,3:15,N,29274,1.13,-,†NYM,Charlie Morton†(R),Tylor Megill†(R),L†-154,U†9
77,Sunday Jun 27,ATL,W,4,0,,37-40,3,5.5,Muller,Mahle,,3:15,D,21696,0.73,+,†@ CIN,Kyle Muller†(L),Tyler Mahle†(R),W†126,U†9.5
76,Saturday Jun 26,ATL,L,1,4,,36-40,3,6.5,Castillo,Anderson,Garrett,2:35,D,34671,0.82,-,†@ CIN,Ian Anderson†(R),Luis Castillo†(R),L†109,U†9
75,Friday Jun 25,ATL,W,3,2,,36-39,3,5.5,Smyly,Guti√©rrez,Smith,3:03,N,30231,0.74,+,†@ CIN,Drew Smyly†(L),Vladimir Gutierrez†(R),W†-104,U†11
74,Thursday Jun 24,ATL,L,3,5,,35-39,4,6,Santillan,Chavez,Brach,3:12,N,23941,0.78,--,†@ CIN,Jesse Chavez†(R),Tony Santillan†(R),L†121,U†10.5
73,Wednesday Jun 23,ATL,L,3,7,,35-38,3,5.5,Oswalt,Wright,Diaz,3:42,N,15645,1.26,-,†@ NYM,Kyle Wright†(R),Tylor Megill†(R),L†134,O†8.5
72,Tuesday Jun 22,ATL,W,3,0,,35-37,2,4.5,Morton,Diaz,Smith,3:02,N,17063,1.1,++,†@ NYM,Charlie Morton†(R),Marcus Stroman†(R),W†-106,U†7
71,Monday Jun 21 (2),ATL,W,1,0,7,34-37,3,5.5,Anderson,Castro,Smith,2:33,N,18698,1.06,+,†@ NYM,Ian Anderson†(R),Jerad Eickhoff†(R),W†184,-
70,Monday Jun 21 (1),ATL,L,2,4,7,33-37,3,5.5,deGrom,Muller,Diaz,2:12,N,,0.97,-,†@ NYM,Kyle Muller†(L),Jacob deGrom†(R),L†230,-
69,Sunday Jun 20 (2),ATL,W,1,0,7,33-36,3,5.5,Smyly,Kim,Smith,1:58,N,36977,0.66,+,†STL,Drew Smyly†(L),Kwang-hyun Kim†(L),W†-134,U†7.5
68,Sunday Jun 20 (1),ATL,L,1,9,7,32-36,3,5.5,Wainwright,Wilson,,2:16,D,33781,0.75,-,†STL,Bryse Wilson†(R),Adam Wainwright†(R),L†-113,O†7.5
67,Friday Jun 18,ATL,W,9,1,,32-35,3,6,Fried,Martinez,,2:51,N,40377,0.64,++,†STL,Max Fried†(L),Carlos Martinez†(R),W†-153,O†9.5
66,Thursday Jun 17,ATL,W,4,0,,31-35,3,7,Morton,Gant,,2:54,N,33412,0.6,+,†STL,Charlie Morton†(R),John Gant†(R),W†-179,U†9.5
65,Wednesday Jun 16,ATL,L,8,10,,30-35,3,8,Rios,Greene,Ottavino,4:10,N,39847,0.65,--,†BOS,Ian Anderson†(R),Garrett Richards†(R),L†-149,O†9.5
64,Tuesday Jun 15,ATL,L,8,10,,30-34,3,7,Sawamura,Martin,Barnes,3:32,N,36638,0.79,-,†BOS,Tucker Davidson†(L),Eduardo Rodriguez†(L),L†-110,O†9.5
63,Sunday Jun 13,ATL,W,6,4,,30-33,3,5.5,Smyly,Lopez,Smith,3:45,D,8448,0.75,+,†@ MIA,Drew Smyly†(L),Pablo Lopez†(R),W†113,O†7.5
62,Saturday Jun 12,ATL,L,2,4,,29-33,3,6.5,Thompson,Fried,Floro,2:47,D,8158,0.88,----,†@ MIA,Max Fried†(L),Zach Thompson†(R),L†-158,U†8
61,Friday Jun 11,ATL,L,3,4,,29-32,3,5.5,Alcantara,Morton,Garcia,3:23,N,6595,0.95,---,†@ MIA,Charlie Morton†(R),Sandy Alcantara†(R),L†-116,P†7
60,Thursday Jun 10,ATL,L-wo,3,4,10,29-31,3,4.5,Alvarado,Martin,,3:30,D,14261,1.17,--,†@ PHI,Ian Anderson†(R),Zack Wheeler†(R),L†118,U†7.5
59,Wednesday Jun 9,ATL,L-wo,1,2,,29-30,2,4,Suarez,Smith,,2:51,N,13552,1.27,-,†@ PHI,Tucker Davidson†(L),Zach Eflin†(R),L†120,U†9.5
58,Tuesday Jun 8,ATL,W,9,5,,29-29,2,3,Newcomb,Brogdon,,3:45,N,13125,1.11,+++,†@ PHI,Drew Smyly†(L),Aaron Nola†(R),W†138,O†9
57,Sunday Jun 6,ATL,W,4,2,,28-29,2,4,Fried,Bauer,Smith,3:21,D,39439,0.95,++,†LAD,Max Fried†(L),Trevor Bauer†(R),W†126,U†8.5
56,Saturday Jun 5,ATL,W,6,4,,27-29,2,4,Morton,Kershaw,Smith,3:16,N,41136,0.93,+,†LAD,Charlie Morton†(R),Clayton Kershaw†(L),W†118,O†8
55,Friday Jun 4,ATL,L,5,9,,26-29,2,4,Urias,Anderson,,3:45,N,40514,0.96,-,†LAD,Ian Anderson†(R),Julio Urias†(L),L†132,O†8.5
54,Thursday Jun 3,ATL,W,5,1,,26-28,2,4,Tomlin,Corbin,,2:47,D,25595,0.94,+,†WAS,Tucker Davidson†(L),Patrick Corbin†(L),W†-133,U†10
53,Wednesday Jun 2,ATL,L,3,5,,25-28,2,5,Hudson,Minter,Hand,3:24,N,32752,0.98,--,†WAS,Drew Smyly†(L),Jon Lester†(L),L†-149,U†10
52,Tuesday Jun 1,ATL,L,6,11,,25-27,2,4,Voth,Fried,,3:54,N,24083,1.02,-,†WAS,Max Fried†(L),Stephen Strasburg†(R),L†-139,O†8.5
51,Monday May 31,ATL,W,5,3,,25-26,2,4,Morton,Ross,Smith,3:05,N,37668,0.99,+,†WAS,Charlie Morton†(R),Joe Ross†(R),W†-188,U†8.5
50,Saturday May 29,ATL,L,2,13,,24-26,2,4,Walker,Anderson,,3:27,N,10251,1.23,--,†@ NYM,Ian Anderson†(R),Taijuan Walker†(R),L†-143,O†6.5
49,Wednesday May 26,ATL,L,5,9,,24-25,2,2,Pivetta,Smyly,,2:56,N,9197,1.05,-,†@ BOS,Drew Smyly†(L),Nick Pivetta†(R),L†130,O†10.5
48,Tuesday May 25,ATL,W,3,1,,24-24,2,1.5,Morton,Richards,Smith,3:06,N,9357,0.96,++++,†@ BOS,Charlie Morton†(R),Garrett Richards†(R),W†-105,U†10
47,Sunday May 23,ATL,W,7,1,,23-24,2,2,Fried,Brubaker,,2:30,D,39874,0.91,+++,†PIT,Max Fried†(L),JT Brubaker†(R),W†-211,P†8
46,Saturday May 22,ATL,W,6,1,,22-24,2,3,Wilson,Keller,,2:51,D,40068,0.87,++,†PIT,Bryse Wilson†(R),Mitch Keller†(R),W†-204,U†9.5
45,Friday May 21,ATL,W,20,1,,21-24,3,4,Anderson,Anderson,,3:09,N,37545,0.8,+,†PIT,Ian Anderson†(R),Tyler Anderson†(L),W†-194,O†8
44,Thursday May 20,ATL,L,4,6,10,20-24,3,4,Rodriguez,Webb,,3:43,N,21430,0.86,-,†PIT,Drew Smyly†(L),Wil Crowe†(R),L†-208,O†9
43,Wednesday May 19,ATL,W-wo,5,4,,20-23,3,3.5,Smith,Barnes,,2:50,N,22619,1.03,+,†NYM,Charlie Morton†(R),David Peterson†(L),W†-197,O†8
42,Tuesday May 18,ATL,L,3,4,,19-23,3,4.5,Familia,Smith,Diaz,2:36,N,21667,1.07,---,†NYM,Tucker Davidson†(L),Miguel Castro†(R),L†-153,U†8.5
41,Monday May 17,ATL,L,1,3,,19-22,3,3.5,Reid-Foley,Fried,Diaz,3:14,N,22691,1.1,--,†NYM,Max Fried†(L),Taijuan Walker†(R),L†-159,U†7.5
40,Sunday May 16,ATL,L,9,10,,19-21,3,2.5,Peralta,Ynoa,Hader,3:45,D,16044,1.05,-,†@ MIL,Huascar Ynoa†(R),Freddy Peralta†(R),L†121,O†7
39,Saturday May 15,ATL,W,5,1,,19-20,3,2.5,Anderson,Anderson,,2:54,N,16344,0.96,++,†@ MIL,Ian Anderson†(R),Brett Anderson†(L),W†-108,U†8
38,Friday May 14,ATL,W,6,3,,18-20,3,3.5,Smyly,Houser,,3:23,N,12130,0.89,+,†@ MIL,Drew Smyly†(L),Adrian Houser†(R),W†121,O†7.5
37,Thursday May 13,ATL,L,4,8,,17-20,3,4.5,Bergen,Smith,,3:14,D,21653,0.88,---,†TOR,Charlie Morton†(R),Ross Stripling†(R),L†-154,O†8.5
36,Wednesday May 12,ATL,L,1,4,,17-19,3,4,Ryu,Jackson,Cole,2:42,N,21171,1,--,†TOR,Max Fried†(L),Hyun Jin Ryu†(L),L†-107,U†8
35,Tuesday May 11,ATL,L,3,5,,17-18,3,3,Thornton,Minter,Romano,3:15,N,21688,0.98,-,†TOR,Bryse Wilson†(R),Robbie Ray†(L),L†-103,U†9.5
34,Sunday May 9,ATL,W,6,1,,17-17,3,2,Ynoa,Nola,,2:44,N,28829,1.16,++,†PHI,Huascar Ynoa†(R),Aaron Nola†(R),W†-107,U†8
33,Saturday May 8,ATL,W-wo,8,7,12,16-17,3,2,Webb,De Los Santos,,4:47,N,39852,1.09,+,†PHI,Ian Anderson†(R),Vince Velasquez†(R),W†-152,O†9
32,Friday May 7,ATL,L,2,12,,15-17,3,2.5,Eflin,Morton,,3:23,N,38952,1.21,-,†PHI,Charlie Morton†(R),Zach Eflin†(R),L†-138,O†8
31,Thursday May 6,ATL,W,3,2,,15-16,3,1.5,Smyly,Lester,Smith,2:53,D,8561,1.1,+++,†@ WAS,Drew Smyly†(L),Jon Lester†(L),W†-114,U†9
30,Wednesday May 5,ATL,W,5,3,,14-16,3,1.5,Fried,Fedde,Smith,2:49,N,8400,1.05,++,†@ WAS,Max Fried†(L),Erick Fedde†(R),W†-133,U†9
29,Tuesday May 4,ATL,W,6,1,,13-16,4,1.5,Ynoa,Ross,,2:55,N,8156,1.01,+,†@ WAS,Huascar Ynoa†(R),Joe Ross†(R),W†-130,U†9
28,Sunday May 2,ATL,L,2,7,,16-Dec,4,2.5,Borucki,Anderson,Dolis,3:09,D,1554,0.88,----,†@ TOR,Ian Anderson†(R),Ross Stripling†(R),L†-126,U†10.5
27,Saturday May 1,ATL,L-wo,5,6,10,15-Dec,4,1.5,Romano,Jones,,3:34,N,1634,0.94,---,†@ TOR,Charlie Morton†(R),Travis Bergen†(L),L†-130,O†10.5
26,Friday Apr 30,ATL,L,5,13,,14-Dec,3,1,Ray,Smyly,,3:17,N,1629,1,--,†@ TOR,Drew Smyly†(L),Robbie Ray†(L),L†116,O†10.5
25,Thursday Apr 29,ATL,L,3,9,,13-Dec,2,0.5,Alzolay,Wilson,,3:15,N,19661,1.04,-,†CHC,Bryse Wilson†(R),Adbert Alzolay†(R),L†-131,O†9
24,Wednesday Apr 28,ATL,W,10,0,,12-Dec,1,Tied,Ynoa,Hendricks,,2:56,N,18709,0.97,+++,†CHC,Huascar Ynoa†(R),Kyle Hendricks†(R),W†-134,O†8.5
23,Tuesday Apr 27,ATL,W,5,0,,12-Nov,2,1,Anderson,Williams,,2:46,N,17603,0.91,++,†CHC,Ian Anderson†(R),Trevor Williams†(R),W†-157,U†8.5
