game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
126,Tuesday Aug 20,SFG,L,3,5,,63-63,3,19.5,Hamels,Abad,Kimbrel,2:57,N,36969,0.65,--, @ CHC,Tyler Beede (R),Cole Hamels (L),L 188,U 10
125,Sunday Aug 18,SFG,L,1,6,,63-62,2,18.5,Kelly,Bumgarner,,3:19,D,26079,0.82,-, @ ARI,Madison Bumgarner (L),Merrill Kelly (R),L 102,U 9
124,Saturday Aug 17,SFG,W,11,6,,63-61,2,18.5,Webb,Clarke,,3:40,N,35366,0.67,+++, @ ARI,Logan Webb (R),Taylor Clarke (R),W 104,O 10
123,Friday Aug 16,SFG,W,10,9,11,62-61,2,19.5,Smith,LÃ³pez,Gott,4:05,N,23642,0.59,++, @ ARI,Jeff Samardzija (R),Mike Leake (R),W 125,O 9.5
122,Thursday Aug 15,SFG,W,7,0,,61-61,2,19.5,Rodriguez,Young,,2:44,N,19037,0.48,+, @ ARI,Dereck Rodriguez (R),Alex Young (L),W 150,U 9.5
121,Wednesday Aug 14,SFG,L,5,9,,60-61,3,20.5,Bailey,Beede,Hendriks,3:15,D,39511,0.54,-, OAK,Tyler Beede (R),Homer Bailey (R),L 107,O 9
120,Tuesday Aug 13,SFG,W,3,2,,60-60,3,19.5,Bumgarner,Anderson,Smith,2:45,N,36663,0.47,+++, OAK,Madison Bumgarner (L),Brett Anderson (L),W -112,U 8
119,Sunday Aug 11,SFG,W,9,6,,59-60,3,19.5,Smith,Alvarez,,3:31,D,36637,0.47,++, PHI,Conner Menez (L),Jake Arrieta (R),W 116,O 9.5
118,Saturday Aug 10,SFG,W,3,1,,58-60,3,19.5,Samardzija,Velasquez,Smith,2:32,D,39106,0.39,+, PHI,Jeff Samardzija (R),Vince Velasquez (R),W -101,U 8.5
117,Friday Aug 9,SFG,L,6,9,,57-60,3,19.5,Alvarez,Watson,Neris,3:05,N,36275,0.5,-, PHI,Tyler Beede (R),Drew Smyly (L),L 119,O 8.5
116,Thursday Aug 8,SFG,W,5,0,,57-59,3,19.5,Bumgarner,Nola,,2:49,N,37667,0.41,+, PHI,Madison Bumgarner (L),Aaron Nola (R),W -102,U 7.5
115,Wednesday Aug 7,SFG,L,1,4,,56-59,3,20,Ross,Anderson,,2:59,D,30958,0.59,----, WAS,Shaun Anderson (R),Joe Ross (R),L 103,U 9
114,Tuesday Aug 6,SFG,L,3,5,,56-58,3,19,Sanchez,Menez,Doolittle,2:45,N,31628,0.68,---, WAS,Conner Menez (L),Anibal Sanchez (R),L 104,U 8.5
