game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
60,Sunday Jun 2,LAD,W,8,0,,41-19,1,up 9.0,Hill,Velasquez,,2:58,D,49162,0.93,+++++, PHI,Rich Hill (L),Nick Pivetta (R),W -177,U 9
59,Saturday Jun 1,LAD,W-wo,4,3,,40-19,1,up 9.0,Urias,Neris,,2:48,N,53507,0.95,++++, PHI,Clayton Kershaw (L),Jose Alvarez (L),W -189,U 8.5
58,Friday May 31,LAD,W,6,3,,39-19,1,up 8.5,Maeda,Arrieta,Jansen,2:59,N,54307,0.99,+++, PHI,Kenta Maeda (R),Jake Arrieta (R),W -151,P 9
57,Thursday May 30,LAD,W,2,0,,38-19,1,up 8.5,Ryu,Vargas,Jansen,2:47,N,47848,1.02,++, NYM,Hyun Jin Ryu (L),Jason Vargas (L),W -249,U 8.5
56,Wednesday May 29,LAD,W-wo,9,8,,37-19,1,up 8.0,Alexander,Diaz,,3:31,N,40559,1.11,+, NYM,Walker Buehler (R),Noah Syndergaard (R),W -179,O 7.5
55,Tuesday May 28,LAD,L,3,7,,36-19,1,up 7.0,Matz,Garcia,,3:22,N,45713,1.06,-, NYM,Rich Hill (L),Steven Matz (L),L -185,O 8
54,Monday May 27,LAD,W,9,5,,36-18,1,up 8.0,Kershaw,Bashlor,Jansen,3:42,N,47816,1.13,++++, NYM,Clayton Kershaw (L),Jacob deGrom (R),W -175,O 7
53,Sunday May 26,LAD,W,11,7,,35-18,1,up 7.0,Maeda,Archer,,3:44,D,25260,1.15,+++, @ PIT,Kenta Maeda (R),Chris Archer (R),W -154,O 9.5
52,Saturday May 25,LAD,W,7,2,,34-18,1,up 6.0,Ryu,Musgrove,,3:12,N,25852,1.24,++, @ PIT,Hyun Jin Ryu (L),Joe Musgrove (R),W -183,O 8
51,Friday May 24,LAD,W,10,2,,33-18,1,up 6.0,Buehler,Feliz,,3:15,N,32388,1.22,+, @ PIT,Walker Buehler (R),Michael Feliz (R),W -197,O 9
50,Wednesday May 22,LAD,L,1,8,,32-18,1,up 6.0,Pagan,Floro,,2:51,N,12826,1.17,-, @ TB,Rich Hill (L),Ryne Stanek (R),L -119,O 8
49,Tuesday May 21,LAD,W,7,3,,32-17,1,up 7.0,Kershaw,Wood,,3:10,N,15862,1.23,++, @ TB,Clayton Kershaw (L),Hunter Wood (R),W -131,O 8
48,Sunday May 19,LAD,W,8,3,,31-17,1,up 5.5,Ryu,Roark,,3:03,D,31016,1.3,+, @ CIN,Hyun Jin Ryu (L),Tanner Roark (R),W -172,O 9
47,Saturday May 18,LAD,L,0,4,,30-17,1,up 4.5,Mahle,Buehler,,2:39,D,31156,1.26,-, @ CIN,Walker Buehler (R),Tyler Mahle (R),L -157,U 10
46,Friday May 17,LAD,W,6,0,,30-16,1,up 4.5,Hill,DeSclafani,,2:24,N,27456,1.33,++++, @ CIN,Rich Hill (L),Anthony DeSclafani (R),W -136,U 10
45,Wednesday May 15,LAD,W,2,0,,29-16,1,up 4.5,Maeda,Strahm,Jansen,3:06,N,41671,1.57,+++, SD,Kenta Maeda (R),Matt Strahm (L),W -158,U 7.5
44,Tuesday May 14,LAD,W,6,3,,28-16,1,up 4.5,Kershaw,Paddack,Jansen,2:32,N,46460,1.56,++, SD,Clayton Kershaw (L),Chris Paddack (R),W -153,O 7
43,Sunday May 12,LAD,W,6,0,,27-16,1,up 4.0,Ryu,Strasburg,,2:46,D,45667,1.3,+, WAS,Hyun Jin Ryu (L),Stephen Strasburg (R),W -135,U 7.5
42,Saturday May 11,LAD,L,2,5,,26-16,1,up 3.0,Scherzer,Baez,Doolittle,2:58,N,53647,1.31,-, WAS,Walker Buehler (R),Max Scherzer (R),L -132,P 7
41,Friday May 10,LAD,W,5,0,,26-15,1,up 3.0,Maeda,Sanchez,Urias,2:58,N,43533,1.3,+, WAS,Kenta Maeda (R),Anibal Sanchez (R),W -202,U 8.5
40,Thursday May 9,LAD,L,0,6,,25-15,1,up 2.0,Corbin,Hill,,3:11,N,42851,1.25,-, WAS,Rich Hill (L),Patrick Corbin (L),L -146,U 7
39,Wednesday May 8,LAD,W,9,4,,25-14,1,up 3.0,Kershaw,Foltynewicz,,2:58,N,53707,1.33,+++, ATL,Clayton Kershaw (L),Mike Foltynewicz (R),W -208,O 8
