game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
71,Monday Jun 17,CLE,L,2,7,,37-34,2,10,Lynn,Clevinger,,2:52,N,20860,0.97,-, @ TEX,Mike Clevinger (R),Lance Lynn (R),L -125,U 9.5
70,Sunday Jun 16,CLE,W,8,0,,37-33,2,10,Bauer,Turnbull,,2:45,D,26705,0.8,+++, @ DET,Trevor Bauer (R),Spencer Turnbull (R),W -164,P 8
69,Saturday Jun 15,CLE,W,4,2,,36-33,2,11,Bieber,Ramirez,Hand,2:43,N,25523,0.79,++, @ DET,Shane Bieber (R),Gregory Soto (L),W -236,U 9
68,Friday Jun 14,CLE,W,13,4,,35-33,2,11,Plutko,Carpenter,,3:08,N,22362,0.75,+, @ DET,Adam Plutko (R),Ryan Carpenter (L),W -160,O 9.5
67,Wednesday Jun 12,CLE,L,2,7,,34-33,2,10.5,DeSclafani,Plesac,,3:07,D,24045,0.79,-, CIN,Zach Plesac (R),Anthony DeSclafani (R),L -148,U 9.5
66,Tuesday Jun 11,CLE,W-wo,2,1,10,34-32,2,10.5,Hand,Iglesias,,3:15,N,24101,0.77,+, CIN,Trevor Bauer (R),Luis Castillo (R),W -119,U 8
65,Sunday Jun 9,CLE,L,6,7,10,33-32,2,10.5,Chapman,Perez,Tarpley,3:56,D,29028,0.94,-, NYY,Shane Bieber (R),Chad Green (R),L -130,O 9.5
64,Saturday Jun 8,CLE,W,8,4,,33-31,2,9.5,Plutko,Sabathia,,2:39,D,32239,0.83,++, NYY,Adam Plutko (R),CC Sabathia (L),W 118,O 9.5
63,Friday Jun 7,CLE,W,5,2,,32-31,2,10.5,Plesac,German,Hand,2:23,N,31531,0.77,+, NYY,Zach Plesac (R),Domingo German (R),W 104,U 9
62,Thursday Jun 6,CLE,L,4,5,,31-31,2,10.5,Berrios,Bauer,Rogers,3:02,N,15350,1.12,-, MIN,Trevor Bauer (R),Jose Berrios (R),L -115,O 8.5
61,Wednesday Jun 5,CLE,W,9,7,,31-30,2,9.5,Wittgren,Parker,Hand,3:26,N,16962,0.94,++, MIN,Tyler Clippard (R),Martin Perez (L),W 113,O 9
60,Tuesday Jun 4,CLE,W,5,2,,30-30,2,10.5,Bieber,Smeltzer,Hand,2:25,N,15814,0.85,+, MIN,Shane Bieber (R),Devin Smeltzer (L),W -129,U 9
59,Sunday Jun 2,CLE,L,0,2,,29-30,2,11.5,Giolito,Plesac,Colome,2:30,D,26453,0.89,-, @ CHW,Zach Plesac (R),Lucas Giolito (R),L -100,U 8
58,Saturday Jun 1,CLE,W,5,2,,29-29,2,10.5,Perez,Nova,Hand,2:50,D,25873,0.81,+, @ CHW,Jefry Rodriguez (R),Ivan Nova (R),W -109,U 10.5
57,Friday May 31,CLE,L,1,6,,28-29,2,10.5,Covey,Bauer,,2:41,N,21652,0.85,--, @ CHW,Trevor Bauer (R),Dylan Covey (R),L -168,U 10
56,Thursday May 30,CLE,L,4,10,,28-28,2,9.5,Banuelos,Carrasco,,3:10,N,22182,0.92,-, @ CHW,Carlos Carrasco (R),Manny Banuelos (L),L -195,O 8.5
55,Wednesday May 29,CLE,W,14,9,,28-27,2,9.5,Bieber,Weber,Hand,3:42,N,34824,0.87,++, @ BOS,Shane Bieber (R),Ryan Weber (R),W -104,O 9
54,Tuesday May 28,CLE,W,7,5,,27-27,2,10,Wittgren,Lakins,Hand,4:03,N,32984,0.81,+, @ BOS,Zach Plesac (R),David Price (L),W 181,O 9
