game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
108,Friday Aug 2,CIN,W,5,2,,51-57,4,7,Wood,Gausman,Iglesias,3:01,N,37743,0.31,+, @ ATL,Alex Wood (L),Kevin Gausman (R),W 157,U 9.5
107,Thursday Aug 1,CIN,L,1,4,6,50-57,4,7.5,Fried,DeSclafani,,2:08,N,28677,0.38,-, @ ATL,Anthony DeSclafani (R),Max Fried (L),L 155,U 9
106,Wednesday Jul 31,CIN,W,4,1,,50-56,4,6.5,Castillo,Agrazal,Iglesias,2:45,D,20886,0.3,+, PIT,Luis Castillo (R),Dario Agrazal (R),W -198,U 9.5
105,Tuesday Jul 30,CIN,L,4,11,,49-56,4,7.5,Musgrove,Roark,,3:35,N,18786,0.4,-, PIT,Tanner Roark (R),Joe Musgrove (R),L -125,O 9.5
104,Monday Jul 29,CIN,W,11,6,,49-55,4,6.5,Gray,McRae,,3:13,N,15944,0.33,+++, PIT,Sonny Gray (R),Alex McRae (R),W -230,O 10
103,Sunday Jul 28,CIN,W,3,2,,48-55,4,7,Sims,McGee,Iglesias,3:32,D,19649,0.27,++, COL,Alex Wood (L),Peter Lambert (R),W -146,U 10
102,Saturday Jul 27,CIN,W,3,1,,47-55,4,8,DeSclafani,Gonzalez,Iglesias,2:41,N,25115,0.21,+, COL,Anthony DeSclafani (R),Chi Chi Gonzalez (R),W -152,U 10.5
101,Friday Jul 26,CIN,L,2,12,,46-55,4,9,Marquez,Castillo,,2:47,N,23045,0.25,--, COL,Luis Castillo (R),German Marquez (R),L -141,O 8.5
100,Wednesday Jul 24,CIN,L,4,5,,46-54,4,8,Albers,Sims,Peralta,3:15,D,39682,0.46,-, @ MIL,Lucas Sims (R),Jhoulys Chacin (R),L 146,U 10
99,Tuesday Jul 23,CIN,W,14,6,,46-53,4,7,Roark,Davies,Romano,3:28,N,33512,0.36,++, @ MIL,Tanner Roark (R),Zach Davies (R),W 138,O 9.5
98,Monday Jul 22,CIN,W,6,5,,45-53,5,8,Peralta,Jeffress,Hughes,3:33,N,26235,0.29,+, @ MIL,Sonny Gray (R),Chase Anderson (R),W 102,O 8.5
97,Sunday Jul 21,CIN,L,1,3,,44-53,5,9,Gallegos,DeSclafani,Martinez,3:22,D,28763,0.34,-, STL,Anthony DeSclafani (R),Jack Flaherty (R),L -110,U 9.5
96,Saturday Jul 20,CIN,W,3,2,,44-52,5,9,Garrett,Mikolas,Lorenzen,2:36,N,38427,0.31,+, STL,Luis Castillo (R),Miles Mikolas (R),W -140,U 9
95,Friday Jul 19,CIN,L,11,12,,43-52,5,9,Wacha,Hughes,Martinez,3:49,N,37652,0.38,----, STL,Tyler Mahle (R),Adam Wainwright (R),L -102,O 10
94,Thursday Jul 18,CIN,L,4,7,,43-51,5,8,Hudson,Stephenson,Miller,3:17,N,32359,0.51,---, STL,Tanner Roark (R),Dakota Hudson (R),L -113,O 10
93,Wednesday Jul 17,CIN,L,2,5,,43-50,5,7.5,Darvish,Gray,Kimbrel,3:07,D,37260,0.7,--, @ CHC,Sonny Gray (R),Yu Darvish (R),L 110,U 8.5
92,Tuesday Jul 16,CIN,L-wo,3,4,10,43-49,5,6.5,Cishek,Iglesias,,3:31,N,39788,0.87,-, @ CHC,Anthony DeSclafani (R),Alec Mills (R),L 118,U 10.5
91,Monday Jul 15,CIN,W,6,3,,43-48,4,5.5,Castillo,Cishek,Iglesias,3:17,N,36935,0.7,+, @ CHC,Luis Castillo (R),Kyle Hendricks (R),W 135,U 10.5
90,Sunday Jul 14,CIN,L,9,10,,42-48,5,6.5,Senzatela,Mahle,Davis,3:05,D,40624,0.69,-, @ COL,Tyler Mahle (R),Antonio Senzatela (R),L -100,O 13.5
89,Saturday Jul 13,CIN,W,17,9,,42-47,5,5.5,Hughes,Bettis,,3:53,N,43650,0.59,+, @ COL,Tanner Roark (R),Kyle Freeland (L),W 102,O 14
88,Friday Jul 12,CIN,L,2,3,,41-47,5,5.5,Diaz,Hernandez,Davis,2:40,N,41368,0.67,---, @ COL,Sonny Gray (R),Jon Gray (R),L 125,U 11.5
87,Sunday Jul 7,CIN,L,1,11,,41-46,5,4.5,Bauer,Mahle,,3:24,D,27041,0.72,--, CLE,Tyler Mahle (R),Trevor Bauer (R),L 116,O 9
86,Saturday Jul 6,CIN,L,2,7,,41-45,5,4.5,Bieber,Lorenzen,,2:50,D,36504,0.78,-, CLE,Anthony DeSclafani (R),Shane Bieber (R),L 115,P 9
85,Thursday Jul 4,CIN,W,1,0,,41-44,5,3.5,Castillo,Woodruff,Iglesias,2:19,D,20885,0.91,+++, MIL,Luis Castillo (R),Brandon Woodruff (R),W 102,U 9
84,Wednesday Jul 3,CIN,W,3,0,,40-44,5,4.5,Gray,Chacin,Iglesias,2:40,N,22685,0.8,++, MIL,Sonny Gray (R),Jhoulys Chacin (R),W -146,U 9.5
