game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
30,Saturday May 4,PIT,W,6,4,,15-15,4,3.5,Feliz,Wendelken,Vazquez,3:08,N,26447,0.85,+, OAK,Trevor Williams (R),Chris Bassitt (R),W -103,O 7.5
29,Friday May 3,PIT,L,1,14,,14-15,4,4.5,Anderson,Musgrove,,3:26,N,16428,0.9,-, OAK,Joe Musgrove (R),Brett Anderson (L),L -121,O 7.5
28,Wednesday May 1,PIT,W,7,5,,14-14,4,5,Taillon,Miller,Vazquez,3:10,D,23562,0.82,++, @ TEX,Jameson Taillon (R),Shelby Miller (R),W -133,O 10.5
27,Tuesday Apr 30,PIT,W,6,4,11,13-14,4,5,Crick,Chavez,Vazquez,4:14,N,18641,0.79,+, @ TEX,Jordan Lyles (R),Adrian Sampson (R),W -103,U 11
26,Sunday Apr 28,PIT,L,6,7,,14-Dec,4,4.5,Urias,Rodriguez,Jansen,3:07,D,52875,0.94,--------, @ LAD,Trevor Williams (R),Rich Hill (L),L 170,O 8
25,Saturday Apr 27,PIT,L,1,3,,13-Dec,4,3.5,Kershaw,Musgrove,Jansen,2:58,N,47877,0.99,-------, @ LAD,Joe Musgrove (R),Clayton Kershaw (L),L 189,U 7.5
24,Friday Apr 26,PIT,L,2,6,,12-Dec,3,2.5,Ryu,Archer,,2:52,N,50748,1.02,------, @ LAD,Chris Archer (R),Hyun Jin Ryu (L),L 161,O 7.5
23,Thursday Apr 25,PIT,L,0,5,,11-Dec,2,2.5,Greinke,Taillon,,2:41,D,9365,1.05,-----, ARI,Jameson Taillon (R),Zack Greinke (R),L -107,U 7
22,Wednesday Apr 24,PIT,L,2,11,,10-Dec,2,2,Kelly,Lyles,,2:49,N,9450,1.11,----, ARI,Jordan Lyles (R),Merrill Kelly (R),L -109,O 8
21,Tuesday Apr 23,PIT,L,1,2,,9-Dec,2,1,Weaver,Williams,Holland,2:53,N,8558,1.16,---, ARI,Trevor Williams (R),Luke Weaver (R),L -104,U 8
20,Monday Apr 22,PIT,L,4,12,,8-Dec,1,Tied,Andriese,Crick,,3:35,N,9233,1.19,--, ARI,Joe Musgrove (R),Zack Godley (R),L -134,O 7.5
19,Sunday Apr 21,PIT,L,2,3,,7-Dec,1,up 1.0,Rodriguez,Archer,Smith,2:47,D,12396,1.2,-, SF,Chris Archer (R),Dereck Rodriguez (R),L -143,U 7
18,Saturday Apr 20,PIT,W,3,1,5,6-Dec,1,up 1.0,Taillon,Holland,,1:32,D,17663,1.16,+++++, SF,Jameson Taillon (R),Derek Holland (L),W -133,U 7
17,Friday Apr 19,PIT,W,4,1,,6-Nov,1,up 1.0,Lyles,Bumgarner,Vazquez,2:48,N,15049,1.13,++++, SF,Jordan Lyles (R),Madison Bumgarner (L),W 106,U 7
16,Wednesday Apr 17,PIT,W,3,2,10,6-Oct,2,0.5,Burdi,Farmer,Vazquez,3:21,N,12994,1.06,+++, @ DET,Trevor Williams (R),Spencer Turnbull (R),W -107,U 8.5
15,Tuesday Apr 16,PIT,W,5,3,10,6-Sep,2,1.5,Kela,Greene,Kingham,3:03,N,13251,1.04,++, @ DET,Joe Musgrove (R),Matthew Boyd (L),W -100,O 7.5
14,Sunday Apr 14,PIT,W,4,3,,6-Aug,3,1,Vazquez,Suero,,2:47,D,22347,1.03,+, @ WAS,Jameson Taillon (R),Max Scherzer (R),W 157,U 7.5
13,Saturday Apr 13,PIT,L,2,3,,6-Jul,3,2,Suero,Rodriguez,Doolittle,2:22,D,32103,1.08,-, @ WAS,Chris Archer (R),Anibal Sanchez (R),L 111,U 9
12,Friday Apr 12,PIT,W,6,3,10,5-Jul,3,1,Burdi,Grace,Vazquez,3:28,N,27084,1.03,+, @ WAS,Trevor Williams (R),Patrick Corbin (L),W 174,O 8
11,Thursday Apr 11,PIT,L,0,2,,5-Jun,3,1,Quintana,Musgrove,Strop,2:38,N,31906,1.13,-, @ CHC,Joe Musgrove (R),Jose Quintana (L),L 112,U 9
10,Wednesday Apr 10,PIT,W,5,2,,4-Jun,2,0.5,Lyles,Darvish,Vazquez,3:10,N,32798,1.13,+, @ CHC,Jordan Lyles (R),Yu Darvish (R),W 153,U 7.5
9,Monday Apr 8,PIT,L,0,10,,4-May,2,2,Brach,Taillon,,3:12,D,40692,1.17,-, @ CHC,Jameson Taillon (R),Jon Lester (L),L 118,O 8.5
8,Sunday Apr 7,PIT,W,7,5,,3-May,2,2,Archer,DeSclafani,Rodriguez,2:54,D,14750,1.08,++++, CIN,Chris Archer (R),Anthony DeSclafani (R),W -152,O 7.5
7,Saturday Apr 6,PIT,W-wo,6,5,10,3-Apr,2,2,Liriano,Iglesias,,3:11,D,15798,1.06,+++, CIN,Trevor Williams (R),Tanner Roark (R),W -114,O 8
6,Friday Apr 5,PIT,W,2,0,,3-Mar,2,3,Musgrove,Gray,Vazquez,2:25,N,12497,1.01,++, CIN,Joe Musgrove (R),Sonny Gray (R),W -137,U 7.5
5,Thursday Apr 4,PIT,W,2,0,,3-Feb,3,3,Kingham,Hernandez,Vazquez,2:40,N,8523,0.92,+, CIN,Jordan Lyles (R),Tyler Mahle (R),W -104,U 7.5
4,Wednesday Apr 3,PIT,L,4,5,10,3-Jan,3,3.5,Gant,Burdi,Hudson,3:30,N,23954,1,--, STL,Jameson Taillon (R),Miles Mikolas (R),L -104,O 7.5
3,Monday Apr 1,PIT,L,5,6,11,2-Jan,2,2,Hicks,Brault,Gant,4:50,D,37336,1.09,-, STL,Chris Archer (R),Adam Wainwright (R),L -117,O 7.5
2,Sunday Mar 31,PIT,W,5,0,,1-Jan,2,1,Williams,Gray,,3:15,D,18737,1.02,+, @ CIN,Trevor Williams (R),Sonny Gray (R),W 120,U 8
1,Thursday Mar 28,PIT,L,3,5,,0-1,4,1,Duke,Taillon,Hernandez,2:54,D,44049,1.07,-, @ CIN,Jameson Taillon (R),Luis Castillo (R),L 101,U 8.5
