game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
81,Friday Jun 28,SDP,W,3,1,,41-40,3,13.5,Quantrill,Wacha,Yates,2:49,N,33329,0.73,+++, STL,Eric Lauer (L),Michael Wacha (R),W -133,U 9
80,Wednesday Jun 26,SDP,W,10,5,,40-40,3,14,Strahm,Bundy,Stammen,3:18,D,13408,0.6,++, @ BAL,Matt Strahm (L),Dylan Bundy (R),W -124,O 10
79,Tuesday Jun 25,SDP,W,8,3,,39-40,3,15,Allen,Yacabonis,,2:47,N,21644,0.53,+, @ BAL,Logan Allen (L),Jimmy Yacabonis (R),W -186,P 11
78,Sunday Jun 23,SDP,L-wo,10,11,11,38-40,4,15.5,Liriano,Wisler,,4:58,D,25294,0.65,---, @ PIT,Joey Lucchesi (L),Steven Brault (L),L -141,O 9.5
77,Saturday Jun 22,SDP,L,3,6,,38-39,3,14.5,Crick,Stammen,Vazquez,3:18,D,26929,0.69,--, @ PIT,Chris Paddack (R),Chris Archer (R),L -113,P 9
76,Friday Jun 21,SDP,L,1,2,,38-38,3,13.5,Musgrove,Lauer,Vazquez,2:35,N,33437,0.76,-, @ PIT,Eric Lauer (L),Joe Musgrove (R),L -101,U 9.5
75,Wednesday Jun 19,SDP,W,8,7,,38-37,3,12,Reyes,Jeffress,Stammen,3:24,D,28144,0.72,++++, MIL,Matt Strahm (L),Zach Davies (R),W 106,O 8.5
74,Tuesday Jun 18,SDP,W,4,1,,37-37,4,12,Allen,Woodruff,Yates,2:43,N,29112,0.66,+++, MIL,Logan Allen (L),Brandon Woodruff (R),W 154,U 7.5
73,Monday Jun 17,SDP,W,2,0,,36-37,4,12,Lucchesi,Chacin,Yates,2:55,N,24914,0.59,++, MIL,Joey Lucchesi (L),Jhoulys Chacin (R),W -116,U 8
72,Sunday Jun 16,SDP,W,14,13,,35-37,4,13,Reyes,Davis,Yates,3:31,D,47526,0.55,+, @ COL,Nick Margevicius (L),Peter Lambert (R),W 134,O 12.5
71,Saturday Jun 15,SDP,L,8,14,,34-37,4,13,Marquez,Lauer,,3:39,N,46133,0.6,-, @ COL,Eric Lauer (L),German Marquez (R),L 162,O 12
70,Friday Jun 14,SDP,W,16,12,12,34-36,4,13,Stammen,Diaz,,5:04,N,38077,0.54,+, @ COL,Cal Quantrill (R),Jeff Hoffman (R),W -104,O 12
69,Thursday Jun 13,SDP,L,6,9,,33-36,4,13,Gray,Strahm,,3:26,N,35504,0.62,-----, @ COL,Matt Strahm (L),Jon Gray (R),L 136,O 11.5
68,Wednesday Jun 12,SDP,L,2,4,,33-35,4,12,Anderson,Lucchesi,Smith,2:52,N,31188,0.62,----, @ SF,Joey Lucchesi (L),Shaun Anderson (R),L -135,U 7.5
67,Tuesday Jun 11,SDP,L,5,6,,33-34,4,11.5,Melancon,Wingenter,Smith,3:01,N,28535,0.66,---, @ SF,Chris Paddack (R),Tyler Beede (R),L -152,O 8
66,Sunday Jun 9,SDP,L,2,5,,33-33,4,12,Strasburg,Stammen,,2:56,D,30518,0.77,--, WAS,Luis Perdomo (R),Stephen Strasburg (R),L 141,U 8
65,Saturday Jun 8,SDP,L,1,4,,33-32,3,11,Scherzer,Lauer,Doolittle,2:39,N,30319,0.85,-, WAS,Eric Lauer (L),Max Scherzer (R),L 168,U 7.5
64,Friday Jun 7,SDP,W-wo,5,4,,33-31,3,10,Warren,Doolittle,,2:46,N,21645,0.78,++, WAS,Nick Margevicius (L),Erick Fedde (R),W 104,P 9
63,Thursday Jun 6,SDP,W,5,4,,32-31,3,11,Lucchesi,Corbin,Yates,3:07,N,19908,0.73,+, WAS,Joey Lucchesi (L),Patrick Corbin (L),W -112,O 7.5
62,Wednesday Jun 5,SDP,L,5,7,,31-31,3,11.5,Nicasio,Stammen,Neris,3:30,D,23004,0.8,--, PHI,Cal Quantrill (R),Jake Arrieta (R),L -101,O 8.5
61,Tuesday Jun 4,SDP,L,6,9,,31-30,3,11.5,Eickhoff,Paddack,Neris,3:03,N,25821,0.87,-, PHI,Chris Paddack (R),Jerad Eickhoff (R),L -148,O 8
60,Monday Jun 3,SDP,W,8,2,,31-29,3,10.5,Lauer,Nola,,2:54,N,21654,0.83,+, PHI,Eric Lauer (L),Aaron Nola (R),W 128,O 7.5
59,Sunday Jun 2,SDP,L,3,9,,30-29,3,10.5,Richards,Strahm,,3:04,D,31650,0.87,--, MIA,Matt Strahm (L),Trevor Richards (R),L -181,O 8
58,Saturday Jun 1,SDP,L,3,9,,30-28,3,9.5,Urena,Margevicius,,2:43,N,26858,0.95,-, MIA,Nick Margevicius (L),Jose Urena (R),L -155,O 8
57,Friday May 31,SDP,W,5,2,,30-27,2,8.5,Lucchesi,Smith,Yates,2:59,N,25019,0.93,+, MIA,Joey Lucchesi (L),Caleb Smith (L),W -169,P 7
56,Wednesday May 29,SDP,L,0,7,,29-27,2,8,Holder,Paddack,,2:39,D,40918,1.02,-, @ NYY,Chris Paddack (R),James Paxton (L),L 126,U 7.5
55,Tuesday May 28,SDP,W,5,4,,29-26,2,7,Lauer,Tanaka,Yates,3:15,N,37028,0.91,+, @ NYY,Eric Lauer (L),Masahiro Tanaka (R),W 171,P 9
54,Monday May 27,SDP,L,2,5,,28-26,2,8,Hale,Strahm,Chapman,2:40,D,46254,0.97,--, @ NYY,Matt Strahm (L),Chad Green (R),L 114,U 9.5
53,Sunday May 26,SDP,L,1,10,,28-25,2,7,Stroman,Erlin,,3:08,D,24462,1.03,-, @ TOR,Robbie Erlin (L),Marcus Stroman (R),L 106,O 8.5
52,Saturday May 25,SDP,W,19,4,,28-24,2,6,Quantrill,Jackson,,3:04,D,24212,1.03,+++++, @ TOR,Cal Quantrill (R),Edwin Jackson (R),W -108,O 10
51,Friday May 24,SDP,W,6,3,,27-24,2,6,Wisler,Hudson,Stammen,2:49,N,19480,0.94,++++, @ TOR,Joey Lucchesi (L),Trent Thornton (R),W -119,O 8.5
50,Wednesday May 22,SDP,W,5,2,,26-24,2,6,Lauer,Kelly,Yates,2:57,D,18715,1.01,+++, ARI,Eric Lauer (L),Merrill Kelly (R),W -131,U 7.5
49,Tuesday May 21,SDP,W,3,2,,25-24,2,7,Strahm,Greinke,Yates,2:21,N,19969,0.99,++, ARI,Matt Strahm (L),Zack Greinke (R),W -103,U 7
48,Monday May 20,SDP,W,2,1,,24-24,3,7,Paddack,Weaver,Yates,2:40,N,17578,0.9,+, ARI,Chris Paddack (R),Luke Weaver (R),W -139,U 6.5
47,Sunday May 19,SDP,L,4,6,,23-24,3,7.5,Musgrove,Quantrill,Vazquez,2:56,D,29863,0.92,---, PIT,Cal Quantrill (R),Joe Musgrove (R),L -110,O 8
46,Saturday May 18,SDP,L,2,7,,23-23,3,6.5,Brault,Margevicius,,3:24,N,39856,0.97,--, PIT,Nick Margevicius (L),Montana DuRapau (R),L -154,O 8
45,Friday May 17,SDP,L,3,5,,23-22,3,6.5,Lyles,Lucchesi,,3:00,N,28913,1.05,-, PIT,Joey Lucchesi (L),Jordan Lyles (R),L -161,O 7
44,Thursday May 16,SDP,W,4,3,,23-21,3,5.5,Warren,Rodriguez,Yates,3:05,N,20877,0.99,+, PIT,Eric Lauer (L),Trevor Williams (R),W -136,U 7.5
43,Wednesday May 15,SDP,L,0,2,,22-21,3,6,Maeda,Strahm,Jansen,3:06,N,41671,1.26,---, @ LAD,Matt Strahm (L),Kenta Maeda (R),L 145,U 7.5
42,Tuesday May 14,SDP,L,3,6,,22-20,3,5,Kershaw,Paddack,Jansen,2:32,N,46460,1.34,--, @ LAD,Chris Paddack (R),Clayton Kershaw (L),L 141,O 7
41,Sunday May 12,SDP,L,7,10,,22-19,2,4,Senzatela,Margevicius,,3:06,D,40234,1.21,-, @ COL,Nick Margevicius (L),Antonio Senzatela (R),L -103,O 12
40,Saturday May 11,SDP,W,4,3,,22-18,2,3,Stammen,Davis,Yates,3:05,N,37118,1.15,+, @ COL,Joey Lucchesi (L),Jon Gray (R),W 122,U 10.5
39,Friday May 10,SDP,L,2,12,,21-18,3,4,Marquez,Lauer,,3:10,N,27594,1.16,-, @ COL,Eric Lauer (L),German Marquez (R),L 160,O 10
38,Wednesday May 8,SDP,W,3,2,,21-17,3,3.5,Reyes,Bashlor,Yates,2:44,D,21952,1.07,+, NYM,Matt Strahm (L),Wilmer Font (R),W -129,U 8
37,Tuesday May 7,SDP,L,6,7,,20-17,3,3.5,Lugo,Warren,Diaz,3:38,N,23129,1.13,-, NYM,Cal Quantrill (R),Noah Syndergaard (R),L 143,O 7.5
36,Monday May 6,SDP,W,4,0,,20-16,3,2.5,Paddack,deGrom,Stammen,2:14,N,20176,1.06,++, NYM,Chris Paddack (R),Jacob deGrom (R),W 104,U 6
35,Sunday May 5,SDP,W-wo,8,5,,19-16,3,2.5,Warren,Jansen,,2:58,D,44473,1.21,+, LAD,Nick Margevicius (L),Kenta Maeda (R),W 110,O 8
34,Saturday May 4,SDP,L,6,7,,18-16,3,3.5,Stripling,Yates,Jansen,4:12,N,44558,1.32,--, LAD,Joey Lucchesi (L),Rich Hill (L),L -113,O 7.5
33,Friday May 3,SDP,L,3,4,,18-15,3,2.5,Alexander,Yates,Jansen,3:13,N,44425,1.33,-, LAD,Eric Lauer (L),Clayton Kershaw (L),L 140,U 7.5
32,Thursday May 2,SDP,W,11,2,,18-14,3,1.5,Strahm,Foltynewicz,,2:53,D,23746,1.09,+, @ ATL,Matt Strahm (L),Mike Foltynewicz (R),W 133,O 8.5
31,Wednesday May 1,SDP,L,1,5,,17-14,3,2,Fried,Quantrill,,2:39,N,20394,1.15,-, @ ATL,Cal Quantrill (R),Max Fried (L),L 127,U 9
30,Tuesday Apr 30,SDP,W,4,3,,17-13,2,2,Paddack,Teheran,Yates,2:42,N,18626,1.15,+, @ ATL,Chris Paddack (R),Julio Teheran (R),W 100,U 8.5
29,Monday Apr 29,SDP,L,1,3,,16-13,2,2,Soroka,Margevicius,Webb,2:33,N,19353,1.13,--, @ ATL,Nick Margevicius (L),Mike Soroka (R),L 147,U 9
28,Sunday Apr 28,SDP,L-wo,6,7,11,16-12,2,2,Miller,Wisler,,4:03,D,30186,1.16,-, @ WAS,Joey Lucchesi (L),Jeremy Hellickson (R),L -122,O 8.5
27,Saturday Apr 27,SDP,W,8,3,10,16-11,2,1,Perdomo,Suero,,3:45,D,35422,1.11,+++++, @ WAS,Eric Lauer (L),Stephen Strasburg (R),W 148,O 8.5
26,Friday Apr 26,SDP,W,4,3,,15-11,3,1,Stammen,Doolittle,Yates,3:02,N,27193,1.1,++++, @ WAS,Matt Strahm (L),Max Scherzer (R),W 188,P 7
25,Wednesday Apr 24,SDP,W,1,0,,14-11,2,0.5,Paddack,Hernandez,Yates,2:05,D,23417,1.06,+++, SEA,Chris Paddack (R),Felix Hernandez (R),W -166,U 8.5
24,Tuesday Apr 23,SDP,W,6,3,,13-11,2,1.5,Margevicius,Swanson,Yates,2:54,N,25154,1,++, SEA,Nick Margevicius (L),Erik Swanson (R),W -130,O 8
23,Sunday Apr 21,SDP,W,4,3,,11-Dec,2,2.5,Lucchesi,Mahle,Yates,2:50,D,25932,0.99,+, CIN,Joey Lucchesi (L),Tyler Mahle (R),W -163,U 7.5
22,Saturday Apr 20,SDP,L,2,4,,11-Nov,3,2.5,Castillo,Lauer,Iglesias,3:04,N,37137,1.03,------, CIN,Eric Lauer (L),Luis Castillo (R),L -105,U 7
21,Friday Apr 19,SDP,L,2,3,11,10-Nov,2,2.5,Hughes,Stammen,Lorenzen,3:04,N,33442,1.07,-----, CIN,Matt Strahm (L),Anthony DeSclafani (R),L -127,U 8
20,Thursday Apr 18,SDP,L,1,4,,9-Nov,2,1.5,Roark,Paddack,Iglesias,2:45,N,26577,1.12,----, CIN,Chris Paddack (R),Tanner Roark (R),L -167,U 7
19,Tuesday Apr 16,SDP,L,2,8,,8-Nov,1,Tied,Gray,Margevicius,,3:01,N,24963,1.29,---, COL,Nick Margevicius (L),Jon Gray (R),L -108,O 7.5
